nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00743,2024-04-21,2024-05-02,Ataque a Cadena de Suministro,Critica,404683,2596765.36,US-000605,user_amandasalinas_604,d63f32eaed9ac3c1bf15e0be1e28000e,Colombia,2023-03-04,Historial de Transacciones,Alta,2024-06-26
Conrad PLC,Gobierno,Peru,50,BR-00430,2025-12-25,2026-04-14,Configuracion Erronea de Servidor,Critica,2497147,2175855.96,US-007270,user_beardrobert_7269,bfb0c7d1021493b47bf3cbb19a609804,Colombia,2017-01-01,Historial Medico,Critica,2026-06-25
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00506,2026-01-09,2026-08-08,Explotacion de Vulnerabilidad Sin Parche,Baja,1360491,3625595.74,US-004216,user_parkermichele_4215,19516aabf355040283bc6b9be1a27511,Espana,2021-08-03,Numero de Identificacion,Alta,2026-09-22
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00556,2021-10-04,2022-05-24,Inyeccion SQL,Critica,1052870,5093390.65,US-000907,user_gary42_906,4ea6f287b2a37d69c216c60618a9eae4,Costa Rica,2022-07-23,Nombre Completo,Baja,2022-08-20
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00498,2025-08-26,2026-04-05,Ataque a Cadena de Suministro,Alta,4185649,23534361.92,US-006962,user_russelljohn_6961,f21e02f65cd63e09a67c66072dd9c93f,Chile,2019-05-10,Historial de Transacciones,Alta,2026-05-19
Vargas PLC,Gobierno,Brasil,100,BR-00264,2025-03-20,2025-05-28,Ransomware,Alta,1034579,9210344.41,US-004342,user_sparkskathleen_4341,3c859f1a26d6eebfcb81e3e440b22b85,Colombia,2020-08-09,Correo Electronico,Media,2025-08-12
Brown and Sons,Tecnologia,Chile,100,BR-00768,2025-03-15,2025-03-20,Malware,Alta,1269887,21868817.55,US-002099,user_whiteronald_2098,79c945a95e5485f9eba156136c9c2200,Panama,2019-03-20,Numero de Identificacion,Alta,2025-03-30
Farmer-Hurst,Manufactura,Espana,500,BR-00709,2025-02-06,2025-08-08,Ataque de Fuerza Bruta,Alta,4361018,21715425.86,US-002226,user_ybradley_2225,0bfceab8f86cbd290feaee6f9984ab33,Peru,2017-05-27,Numero de Identificacion,Alta,2025-10-15
Hunt PLC,Finanzas,Ecuador,100,BR-00271,2023-02-25,2023-04-01,Phishing,Alta,189848,6096393.71,US-000083,user_snyderpamela_82,6bbcf4b7b6e5ec8da962f78fc9d9a892,Costa Rica,2016-12-30,Fecha de Nacimiento,Baja,2023-06-12
Collins-Harris,Educacion,Peru,1000,BR-00676,2025-10-10,2025-12-17,Inyeccion SQL,Critica,4471124,23187475.02,US-002748,user_jordan20_2747,095e662512c1f361e99fecfeb6ec1069,Estados Unidos,2023-01-08,Fecha de Nacimiento,Baja,2026-02-22
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-001403,user_ubrown_1402,f57bdb6e8feacf23c844c24e170e5efe,Argentina,2016-10-23,Numero de Tarjeta de Credito,Critica,2025-03-21
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00366,2024-02-21,2024-05-09,Phishing,Media,401645,7511215.52,US-006046,user_thorntonrobin_6045,d1ad958c9baa54b92a9074cd2296a041,Argentina,2025-09-28,Nombre Completo,Baja,2024-07-23
Freeman-Martin,Educacion,Colombia,2500,BR-00062,2024-07-14,2024-07-17,Ransomware,Alta,1217011,12346137.03,US-000913,user_david22_912,871da491fcbfc4d7cb827634dda33d33,Ecuador,2021-08-21,Contrasena,Alta,2024-08-03
Lynn-Garcia,Energia,Mexico,25000,BR-00107,2024-07-01,2024-11-21,Insider Malicioso,Alta,3530442,255514.84,US-003629,user_christinewong_3628,4c0e29bac501d0f66877b427244819bc,Colombia,2021-10-09,Numero de Tarjeta de Credito,Critica,2024-12-22
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00031,2025-12-06,2026-03-26,Explotacion de Vulnerabilidad Sin Parche,Alta,3570642,4790205.55,US-004702,user_obriensamuel_4701,4ffaf9e296f307db6270fa8f4d943849,Peru,2025-02-24,Historial de Transacciones,Alta,2026-05-04
Mccormick PLC,Tecnologia,Colombia,1000,BR-00441,2025-12-23,2026-06-27,Insider Malicioso,Critica,508684,11287695.28,US-002062,user_michael62_2061,75beeba20a49f3236b13d8c654592b9b,Costa Rica,2022-09-16,Contrasena,Alta,2026-07-31
Murphy-Mullins,Retail,Ecuador,1000,BR-00359,2026-06-03,2026-07-27,Insider Malicioso,Media,2795669,14336710.88,US-000075,user_brookelynch_74,964f6a094daa61be990eca0c28afddaf,Peru,2020-07-23,Historial de Transacciones,Alta,2026-09-22
Conrad PLC,Gobierno,Peru,50,BR-00055,2023-02-22,2023-06-24,Ransomware,Alta,4905893,14490387.35,US-002398,user_matthew55_2397,17bcfbdee2e0ac551cac0e99480c8c09,Uruguay,2018-09-24,Fecha de Nacimiento,Baja,2023-09-20
"Mack, White and Mckinney",Salud,Mexico,100,BR-00452,2024-10-07,2025-04-19,Insider Malicioso,Alta,1669052,1786942.39,US-002618,user_angelacarlson_2617,f78399845ceb1efb2e6f7653108bed21,Panama,2018-03-23,Fecha de Nacimiento,Baja,2025-06-17
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00613,2023-07-08,2024-01-06,Ataque de Fuerza Bruta,Alta,4240642,10990539.32,US-003401,user_riley24_3400,03f4a5e265e4f74f557627bb3ce995fb,Peru,2018-04-28,Historial de Transacciones,Alta,2024-01-25
Freeman-Martin,Educacion,Colombia,2500,BR-00541,2026-02-17,2026-07-07,Configuracion Erronea de Servidor,Critica,4005756,2484799.87,US-002025,user_josalazar_2024,6abb4020ac21718ee5b82f51db06ce55,Mexico,2026-02-25,Contrasena,Alta,2026-08-08
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00279,2024-08-28,2025-04-16,Explotacion de Vulnerabilidad Sin Parche,Baja,2965900,12304721.54,US-004183,user_carterdestiny_4182,b08d0b18ce2676ea7ccfb11d2a6e543c,Espana,2023-02-03,Historial Medico,Critica,2025-05-01
Collins-Harris,Educacion,Peru,1000,BR-00100,2022-12-23,2023-02-22,Insider Malicioso,Media,1629006,22715377.47,US-003206,user_brent22_3205,fc7093e81fc9b7ecb6fc5b76b6e9120c,Ecuador,2019-10-04,Numero de Tarjeta de Credito,Critica,2023-04-04
Collins-Harris,Educacion,Peru,1000,BR-00705,2026-08-04,2026-09-22,Ataque de Fuerza Bruta,Alta,4251105,2178978.71,US-004568,user_parsonsdonna_4567,583514e05b712cd574e67e7f6f822358,Estados Unidos,2024-01-18,Numero de Identificacion,Alta,2026-09-22
Hughes LLC,Tecnologia,Argentina,25000,BR-00114,2023-11-17,2024-06-04,Credenciales Filtradas de Terceros,Baja,860648,20218829.82,US-007388,user_kbrady_7387,170aff065e6b5376f93f7a5f1f085ff4,Costa Rica,2017-08-27,Historial de Transacciones,Alta,2024-08-15
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00070,2026-07-20,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,3955317,2205048.82,US-005779,user_weissnatalie_5778,c067a29bece99e0945ad429dd86a8cb8,Costa Rica,2022-01-01,Fecha de Nacimiento,Baja,2026-09-22
Adams LLC,Tecnologia,Mexico,2500,BR-00562,2022-01-02,2022-06-02,Explotacion de Vulnerabilidad Sin Parche,Alta,1531414,15670681.55,US-000941,user_chad95_940,8d3d0648eee1633e9e5a86bc52f0a220,Ecuador,2019-11-20,Historial Medico,Critica,2022-08-31
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00330,2023-07-25,2023-12-13,Ataque a Cadena de Suministro,Critica,2916297,2480665.97,US-007650,user_smithkrystal_7649,bfc7d8cdf5813196b2c9d52d7780e2a3,Ecuador,2023-09-19,Correo Electronico,Media,2024-02-25
Adams-Fowler,Tecnologia,Brasil,100,BR-00509,2026-06-16,2026-09-22,Credenciales Filtradas de Terceros,Baja,3843819,14815459.54,US-007244,user_adriannoble_7243,83d1c766156debc47bb7e268922a08d6,Colombia,2022-04-24,Numero de Tarjeta de Credito,Critica,2026-09-22
Cruz PLC,Gobierno,Peru,100,BR-00014,2023-03-01,2023-09-13,Ataque de Fuerza Bruta,Media,187734,13076024.13,US-001930,user_santosdavid_1929,c08b1677b75a5489e1570a7b9d8661b7,Estados Unidos,2018-03-09,Fecha de Nacimiento,Baja,2023-11-10
Kemp-Perez,Finanzas,Costa Rica,100,BR-00661,2023-10-16,2024-01-10,Phishing,Media,1371378,8042032.09,US-003652,user_joshuaandrade_3651,de01ca3e859120eb4dd3f2e53cea0ff7,Uruguay,2017-05-03,Nombre Completo,Baja,2024-02-28
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00427,2025-07-09,2025-09-11,Explotacion de Vulnerabilidad Sin Parche,Alta,3461083,9947233.17,US-007433,user_sanderson_7432,dfdc342b03b115525306cb546a695ab1,Ecuador,2019-08-05,Historial Medico,Critica,2025-09-25
Hughes LLC,Tecnologia,Argentina,25000,BR-00022,2023-07-21,2023-11-07,Ataque a Cadena de Suministro,Alta,4865598,23259341.89,US-002289,user_richardgarcia_2288,a7441dffe4fa24ca0d88e3360c7dea78,Peru,2021-11-28,Historial Medico,Critica,2023-12-15
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00518,2022-07-23,2022-08-17,Configuracion Erronea de Servidor,Critica,4200692,10401818.33,US-000919,user_marshallkenneth_918,470abf046f06b240de63dcc1f59a8c1c,Espana,2025-07-08,Contrasena,Alta,2022-10-27
Kemp-Perez,Finanzas,Costa Rica,100,BR-00696,2022-03-26,2022-05-29,Ransomware,Media,1124743,6825029.92,US-007187,user_andrewward_7186,28af607030552be7c4441d201a68cf42,Espana,2019-02-09,Numero de Tarjeta de Credito,Critica,2022-08-08
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00660,2022-03-07,2022-07-26,Malware,Media,2588292,16299646.7,US-002599,user_annette56_2598,a7e10f95ceca3d1287311dc075078744,Brasil,2022-10-28,Fecha de Nacimiento,Baja,2022-10-15
Goodman PLC,Turismo,Ecuador,50000,BR-00349,2022-03-13,2022-04-06,Ataque de Fuerza Bruta,Critica,2336381,8450962.26,US-003964,user_madeline39_3963,7575173a252ff72d5f3ddfada193f669,Brasil,2020-10-04,Direccion Fisica,Media,2022-06-26
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00283,2022-08-23,2023-03-20,Ransomware,Media,1745587,7321598.23,US-001196,user_mortontristan_1195,7dab4c7413df94c28cc452793210d473,Espana,2018-09-24,Contrasena,Alta,2023-04-13
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00788,2026-07-24,2026-08-02,Ataque a Cadena de Suministro,Alta,2940352,3780032.21,US-003706,user_wdixon_3705,12a4c4da23f74fda98e66ac3f1808244,Chile,2022-11-05,Nombre Completo,Baja,2026-09-19
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00222,2024-01-17,2024-07-12,Ataque de Fuerza Bruta,Alta,4185788,18536278.42,US-004997,user_dianabrown_4996,c7949cb2db36128e0e74d197fe8d13ae,Mexico,2017-02-15,Numero Telefonico,Baja,2024-09-08
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00739,2024-04-04,2024-08-06,Malware,Baja,1139702,20616641.93,US-002238,user_hboyer_2237,098d8bea75fdeeb8ba74ae77dcd046ea,Mexico,2022-02-02,Historial de Transacciones,Alta,2024-08-27
Harris-Allen,Retail,Mexico,25000,BR-00713,2024-01-25,2024-09-11,Phishing,Media,175446,2360061.11,US-005415,user_bergtina_5414,86224e3085b7ba216a4456ad93058e37,Estados Unidos,2019-02-19,Correo Electronico,Media,2024-09-29
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00156,2023-05-08,2023-09-15,Ataque de Fuerza Bruta,Critica,2630283,21723646.03,US-005246,user_melissakennedy_5245,22a2063c09bdd5775387b02d83e02c02,Chile,2017-05-21,Fecha de Nacimiento,Baja,2023-11-11
Collins-Harris,Educacion,Peru,1000,BR-00310,2021-12-01,2022-03-22,Insider Malicioso,Media,4678520,22818045.93,US-003206,user_brent22_3205,fc7093e81fc9b7ecb6fc5b76b6e9120c,Ecuador,2019-10-04,Fecha de Nacimiento,Baja,2022-03-28
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00546,2023-08-12,2023-10-01,Explotacion de Vulnerabilidad Sin Parche,Critica,1298445,23807303.28,US-006706,user_jim55_6705,e281cde2a6697e1d54067a82cd5214a8,Chile,2017-02-02,Nombre Completo,Baja,2023-10-11
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00368,2025-09-06,2025-10-16,Ataque a Cadena de Suministro,Alta,3282887,3219815.83,US-005681,user_torrescory_5680,ab401306b1281a6f5a628ddae84e38fa,Argentina,2022-01-11,Contrasena,Alta,2025-11-09
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00666,2022-05-18,2022-06-15,Malware,Baja,4949825,9022692.42,US-005426,user_allenjohnson_5425,cc821b68b5db19142a19e418aeca219b,Argentina,2025-03-31,Direccion Fisica,Media,2022-07-03
Miller-Smith,Turismo,Mexico,50,BR-00644,2023-05-08,2023-12-15,Credenciales Filtradas de Terceros,Media,3746256,16266053.03,US-005008,user_sford_5007,4cf4b805edad4c1e837295e73d9f98da,Uruguay,2022-02-10,Contrasena,Alta,2024-02-14
Lynn-Garcia,Energia,Mexico,25000,BR-00088,2021-11-10,2021-12-20,Inyeccion SQL,Baja,4928216,9267765.57,US-003127,user_david25_3126,e4163786af1f273de2f4fe90c26d0aa3,Uruguay,2017-01-29,Historial Medico,Critica,2022-02-26
Reed Group,Salud,Colombia,25000,BR-00631,2024-09-27,2025-02-06,Insider Malicioso,Alta,2490050,8079703.37,US-002457,user_brittney03_2456,202c24ce92553fe96e68c75178344278,Chile,2017-01-12,Contrasena,Alta,2025-03-31
Cruz PLC,Gobierno,Peru,100,BR-00412,2026-05-02,2026-09-22,Configuracion Erronea de Servidor,Alta,3438993,10183010.65,US-006935,user_riosmichael_6934,a3d9cad31f91a89481cbfa2f02ad022f,Espana,2023-09-02,Direccion Fisica,Media,2026-09-22
Conrad PLC,Gobierno,Peru,50,BR-00531,2026-08-24,2026-09-22,Credenciales Filtradas de Terceros,Critica,4716044,24582952.74,US-003289,user_nsharp_3288,214326dc28983e667d7bb6e3e16a1d1f,Colombia,2016-10-20,Direccion Fisica,Media,2026-09-22
Murphy-Mullins,Retail,Ecuador,1000,BR-00594,2023-06-03,2023-08-04,Insider Malicioso,Critica,3206503,24882534.2,US-001347,user_dillonhenson_1346,c511213f06a8da61484f0fc05d43a609,Peru,2023-04-30,Contrasena,Alta,2023-09-04
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00222,2024-01-17,2024-07-12,Ataque de Fuerza Bruta,Alta,4185788,18536278.42,US-004324,user_michellealvarez_4323,9c209759ff03f054a84098dd03c979d2,Panama,2019-02-27,Nombre Completo,Baja,2024-08-17
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00438,2025-07-28,2026-01-21,Explotacion de Vulnerabilidad Sin Parche,Critica,3807219,6716334.77,US-000985,user_masonalan_984,d7faa3d73e2d7e613516edb619c055c4,Chile,2025-03-16,Direccion Fisica,Media,2026-01-25
Cruz-Schultz,Energia,Panama,50,BR-00516,2022-01-31,2022-09-08,Insider Malicioso,Media,2797478,17584320.0,US-006070,user_jacob31_6069,112aa1fc2f2179739c62cdaac897dd58,Estados Unidos,2023-05-17,Numero de Identificacion,Alta,2022-11-27
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00366,2024-02-21,2024-05-09,Phishing,Media,401645,7511215.52,US-001902,user_johnsonethan_1901,68a5431d18d0a0e7c5d66ed2515e0782,Argentina,2018-05-23,Historial Medico,Critica,2024-06-09
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00230,2026-02-21,2026-05-12,Insider Malicioso,Critica,3355790,5370821.99,US-006727,user_harveychristopher_6726,2147f17559e935e3823acc5a7b4471e8,Mexico,2020-01-14,Correo Electronico,Media,2026-06-26
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00741,2023-03-15,2023-05-19,Configuracion Erronea de Servidor,Media,750054,1684845.23,US-005576,user_olewis_5575,6c1f0a0e8251b5eafcfa1079615d827b,Argentina,2017-12-08,Fecha de Nacimiento,Baja,2023-07-01
"Mack, White and Mckinney",Salud,Mexico,100,BR-00577,2026-05-17,2026-07-25,Inyeccion SQL,Baja,196396,16086733.13,US-004785,user_jennifer18_4784,f2f219d41c4fee3d92ac3b92dd787f78,Mexico,2018-10-10,Correo Electronico,Media,2026-08-13
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00548,2023-08-10,2024-01-23,Ataque de Fuerza Bruta,Baja,2248166,15867583.53,US-000643,user_beckerbrian_642,b69a88cadb85584ff3df70aaf8c2959f,Colombia,2023-07-08,Numero Telefonico,Baja,2024-04-17
Miller-Smith,Turismo,Mexico,50,BR-00355,2022-01-06,2022-05-08,Credenciales Filtradas de Terceros,Critica,391898,7094980.01,US-000444,user_theresa32_443,18ce45375763c2555a557369fbadeb63,Uruguay,2019-11-29,Fecha de Nacimiento,Baja,2022-07-19
Brown and Sons,Tecnologia,Chile,100,BR-00768,2025-03-15,2025-03-20,Malware,Alta,1269887,21868817.55,US-003675,user_brendaanderson_3674,a2190483ad38c4b4526ed92829638655,Mexico,2022-01-23,Numero Telefonico,Baja,2025-05-07
Bonilla-Reynolds,Gobierno,Brasil,50,BR-00048,2023-01-22,2023-03-27,Ransomware,Alta,2743186,3762926.66,US-004349,user_tyler71_4348,85fa62e194f79e4b673c420c1dcfba49,Espana,2024-07-02,Numero de Identificacion,Alta,2023-04-15
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00328,2024-08-15,2024-10-20,Phishing,Alta,493630,5516918.29,US-003174,user_lisa33_3173,806b968bd3181612ef0c39f85501dcb2,Mexico,2021-11-25,Fecha de Nacimiento,Baja,2024-11-07
Martinez Ltd,Retail,Estados Unidos,100,BR-00467,2025-01-13,2025-01-30,Explotacion de Vulnerabilidad Sin Parche,Critica,2671464,14814597.18,US-005480,user_jacksondiane_5479,30a648ebdf0757429b7bf05be05ff3c8,Peru,2017-04-22,Historial Medico,Critica,2025-03-01
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00756,2025-12-24,2026-01-30,Phishing,Baja,3996817,15534197.64,US-006829,user_andrewroberts_6828,fb13c3adace68eae302e2bf17a71b88f,Costa Rica,2018-11-28,Historial Medico,Critica,2026-02-23
Adams-Fowler,Tecnologia,Brasil,100,BR-00044,2025-01-19,2025-05-18,Ransomware,Alta,992986,18870468.56,US-002203,user_wrightzachary_2202,be0eef64525c868f752d88a12c8fd792,Mexico,2023-08-18,Historial de Transacciones,Alta,2025-06-29
Collins-Harris,Educacion,Peru,1000,BR-00205,2026-06-07,2026-07-28,Ransomware,Media,1247127,1428452.97,US-004226,user_bakermichelle_4225,e745680ea543f97e55a133b6d65d44a8,Mexico,2026-06-06,Nombre Completo,Baja,2026-09-22
Collins-Harris,Educacion,Peru,1000,BR-00293,2025-09-16,2026-01-06,Insider Malicioso,Critica,974597,13146592.01,US-000946,user_williamsjonathan_945,4e27b8a13b0804e9946df3c7a2d5dfbd,Brasil,2023-10-13,Nombre Completo,Baja,2026-03-01
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00099,2023-11-19,2024-05-29,Ransomware,Alta,1213282,21104007.57,US-005967,user_judyadams_5966,cdab4a011594bf468a4137bdc02641eb,Chile,2018-06-20,Fecha de Nacimiento,Baja,2024-07-02
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00363,2025-08-25,2025-10-17,Inyeccion SQL,Baja,453285,11441681.69,US-003873,user_travisrose_3872,98e53a4313a1024b43ba5ef9556e0b96,Estados Unidos,2026-04-28,Nombre Completo,Baja,2025-12-02
Mccormick PLC,Tecnologia,Colombia,1000,BR-00604,2024-02-03,2024-07-31,Ataque de Fuerza Bruta,Alta,4874789,4413124.88,US-003562,user_averymichelle_3561,eeef98a16aa132b0e5f43d64d1ba535b,Costa Rica,2024-11-25,Historial Medico,Critica,2024-10-11
Johnson Group,Tecnologia,Uruguay,50000,BR-00358,2026-04-12,2026-07-17,Explotacion de Vulnerabilidad Sin Parche,Media,3299384,15751931.49,US-001716,user_kimberly21_1715,6ba16374c1dffe2c3ed6ad6e75d878d1,Peru,2020-08-16,Numero de Identificacion,Alta,2026-07-18
Cruz PLC,Gobierno,Peru,100,BR-00014,2023-03-01,2023-09-13,Ataque de Fuerza Bruta,Media,187734,13076024.13,US-002678,user_tina23_2677,769a2fb80ba517acf10dd1c2f578ae40,Mexico,2019-05-24,Nombre Completo,Baja,2023-10-14
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00246,2023-01-01,2023-02-21,Malware,Baja,590685,11825357.63,US-001565,user_jcraig_1564,db42ae4800ba82541767395f1e9ce6c3,Ecuador,2022-04-12,Contrasena,Alta,2023-04-29
Harris-Allen,Retail,Mexico,25000,BR-00029,2021-12-02,2022-06-04,Inyeccion SQL,Critica,2513598,22781032.02,US-003481,user_morganbaker_3480,0c382c789c766a1f09b9266eabd6e8f7,Costa Rica,2017-03-01,Historial Medico,Critica,2022-08-01
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00285,2021-12-27,2022-05-14,Malware,Media,24278,9063168.33,US-000675,user_czavala_674,9c94369afe5df86c72e985bc0fef2e4f,Uruguay,2021-12-14,Nombre Completo,Baja,2022-08-09
"Fox, Odom and Colon",Retail,Chile,50000,BR-00653,2022-12-22,2023-06-16,Insider Malicioso,Baja,4305597,18352898.07,US-005189,user_thomassamantha_5188,75b1eec78634806e5cf033fa16f90e93,Chile,2020-05-05,Fecha de Nacimiento,Baja,2023-07-12
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00288,2025-10-02,2025-11-05,Credenciales Filtradas de Terceros,Media,1326239,5885308.62,US-005319,user_dianareese_5318,b246b524ace2c7cc24932011bec7f4bb,Mexico,2019-11-17,Contrasena,Alta,2025-11-11
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00528,2023-01-04,2023-07-24,Phishing,Alta,2932606,23508880.68,US-002679,user_sarahholland_2678,47fe1db827611f4f140f2447589eabab,Estados Unidos,2025-01-21,Direccion Fisica,Media,2023-10-18
Harris-Allen,Retail,Mexico,25000,BR-00029,2021-12-02,2022-06-04,Inyeccion SQL,Critica,2513598,22781032.02,US-000792,user_stephanie61_791,ae1f365839ee8b9f487dab2ad7e9fce6,Uruguay,2020-08-13,Direccion Fisica,Media,2022-08-11
Lynn-Garcia,Energia,Mexico,25000,BR-00118,2023-12-03,2024-05-24,Ransomware,Alta,1365025,4186745.43,US-000012,user_vfoster_11,d76286ddadc21c46469091d0e9b09a43,Colombia,2017-07-02,Numero de Tarjeta de Credito,Critica,2024-08-12
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00224,2025-05-12,2025-10-06,Ataque a Cadena de Suministro,Media,3363246,2668191.73,US-005847,user_jennifer86_5846,5800a6d47a4fb31cd8be94adc3f89bf9,Peru,2018-05-14,Direccion Fisica,Media,2025-10-12
Martinez Ltd,Retail,Estados Unidos,100,BR-00467,2025-01-13,2025-01-30,Explotacion de Vulnerabilidad Sin Parche,Critica,2671464,14814597.18,US-002621,user_johnsonrobert_2620,cd064c2615e8f6d7bf197d6b2e2b633d,Argentina,2016-12-31,Numero Telefonico,Baja,2025-04-04
"Fox, Odom and Colon",Retail,Chile,50000,BR-00737,2025-04-25,2025-08-07,Ataque a Cadena de Suministro,Critica,3145984,6649359.72,US-002794,user_michellefoley_2793,228d1e0e76998ea425b61f1626ceff6f,Argentina,2024-04-03,Correo Electronico,Media,2025-09-27
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00288,2025-10-02,2025-11-05,Credenciales Filtradas de Terceros,Media,1326239,5885308.62,US-003568,user_ashleyfrazier_3567,75d96dd7232d29acce40b3bd1c1b44f3,Costa Rica,2022-01-26,Historial Medico,Critica,2025-12-05
Davis-Kelley,Energia,Colombia,250,BR-00121,2023-01-29,2023-05-16,Ransomware,Media,1759177,4194812.07,US-006339,user_megan04_6338,fb3640b90de00d76ade94ae1292048b9,Chile,2021-01-01,Numero Telefonico,Baja,2023-07-15
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00576,2024-03-26,2024-08-05,Insider Malicioso,Critica,4112681,21747744.72,US-005162,user_zacharypage_5161,d798f3228fd33cfb41edf6e8b096fc4a,Mexico,2022-01-20,Numero Telefonico,Baja,2024-09-21
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00552,2025-07-22,2025-10-24,Explotacion de Vulnerabilidad Sin Parche,Media,1853671,8467708.53,US-007755,user_brent67_7754,e883b62ed8c521eec382ca7bc29ea009,Ecuador,2026-01-28,Contrasena,Alta,2025-11-22
