nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Bell-Williams,Retail,Colombia,250,BR-00020,2025-03-09,2025-08-07,Explotacion de Vulnerabilidad Sin Parche,Media,2015757,51898.35,US-002438,user_carsondaniel_2437,b92f253d61f950ac519e2376107d9cf1,Uruguay,2022-09-21,Historial de Transacciones,Alta,2025-09-04
Kemp-Perez,Finanzas,Costa Rica,100,BR-00250,2025-02-22,2025-10-07,Explotacion de Vulnerabilidad Sin Parche,Baja,201291,1245457.21,US-001799,user_elliotttimothy_1798,7e3a76ee443a9f974785fa97c194e6ef,Brasil,2024-02-20,Historial Medico,Critica,2025-12-31
Brown and Sons,Tecnologia,Chile,100,BR-00634,2024-12-01,2025-05-06,Credenciales Filtradas de Terceros,Alta,1010480,4734276.2,US-003840,user_smithjake_3839,3db60af85929e03d9b187f6bf677a3b7,Costa Rica,2023-06-28,Fecha de Nacimiento,Baja,2025-07-12
Shaw Group,Manufactura,Uruguay,25000,BR-00560,2024-08-04,2024-09-09,Malware,Media,347938,10596244.19,US-006256,user_lopeztyler_6255,37c1c710293f8c16574d598d514bf8e1,Brasil,2020-03-13,Historial Medico,Critica,2024-12-04
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00747,2024-10-18,2024-11-20,Explotacion de Vulnerabilidad Sin Parche,Critica,4250303,24766546.11,US-001211,user_robertlopez_1210,44985b71fa7381dbdb78a0497115d164,Argentina,2026-02-21,Numero de Identificacion,Alta,2024-11-22
Martinez Ltd,Retail,Estados Unidos,100,BR-00635,2025-03-12,2025-11-02,Ataque de Fuerza Bruta,Alta,3153640,7847593.22,US-000509,user_caseyraven_508,c1b185d795a71db8c3228c4f516b55ac,Argentina,2019-05-01,Direccion Fisica,Media,2025-12-10
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00243,2022-04-25,2022-08-21,Phishing,Alta,2401463,16514137.5,US-000426,user_ngrimes_425,92b360c98db37dcbabecbd95a97657b9,Estados Unidos,2022-06-28,Fecha de Nacimiento,Baja,2022-10-26
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00779,2022-08-28,2023-02-28,Insider Malicioso,Critica,4112748,8768055.29,US-002772,user_jmcfarland_2771,96f130430bf297cdb50b15353bab1cc7,Estados Unidos,2022-11-10,Correo Electronico,Media,2023-05-25
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00278,2024-07-20,2025-01-15,Phishing,Critica,1859799,12135314.4,US-000955,user_zramsey_954,f936ecc57c3670704ddad729f6c320f3,Chile,2021-02-28,Historial de Transacciones,Alta,2025-02-24
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00078,2026-08-14,2026-09-22,Inyeccion SQL,Critica,3037682,13605172.57,US-007126,user_tony42_7125,49edc37715ede74704c22c1808835673,Costa Rica,2025-09-05,Numero Telefonico,Baja,2026-09-22
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00017,2021-11-10,2022-06-19,Inyeccion SQL,Media,3280048,10990788.37,US-007394,user_vickie95_7393,5de69ec364307eca717c3ab7785883f1,Colombia,2018-08-24,Correo Electronico,Media,2022-08-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00439,2026-02-11,2026-06-14,Ataque a Cadena de Suministro,Critica,2450179,5740489.03,US-006347,user_jasonhill_6346,6ff3fc0096183b4a2b2d7695978e4b4f,Argentina,2018-08-15,Nombre Completo,Baja,2026-08-21
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00420,2022-06-12,2023-01-17,Insider Malicioso,Alta,2728562,21366673.86,US-001039,user_travisfarmer_1038,2cbed8f148ccab2a5123cda21efe03fc,Argentina,2022-05-04,Numero Telefonico,Baja,2023-04-13
Hunt PLC,Finanzas,Ecuador,100,BR-00781,2022-07-22,2022-11-17,Malware,Baja,4792578,11051611.57,US-000598,user_ronald75_597,7429b85da1f1a899ccbdf1c8af6fd4ab,Panama,2019-01-16,Fecha de Nacimiento,Baja,2023-02-01
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00167,2025-04-12,2025-11-23,Phishing,Baja,3947759,17976135.12,US-004842,user_john32_4841,9772597130ec4e362292c543bd11de30,Panama,2023-10-21,Direccion Fisica,Media,2025-12-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00269,2025-09-24,2025-10-01,Configuracion Erronea de Servidor,Critica,1329071,11396244.17,US-006884,user_tpeterson_6883,ab3b5e73300407ddd419dd7b330157a8,Chile,2021-07-20,Correo Electronico,Media,2025-10-21
Farmer-Hurst,Manufactura,Espana,500,BR-00404,2024-01-29,2024-07-05,Configuracion Erronea de Servidor,Critica,764333,24404085.95,US-004912,user_woodedward_4911,2b5a2742e6b1df9e57a3151e14c55092,Estados Unidos,2017-06-01,Direccion Fisica,Media,2024-08-30
Freeman-Martin,Educacion,Colombia,2500,BR-00202,2022-01-27,2022-07-20,Phishing,Baja,1285607,13439521.6,US-006658,user_craigmichael_6657,2024bcb9f7921c5811a5e7aa5921800c,Mexico,2024-01-07,Direccion Fisica,Media,2022-07-22
Martinez Ltd,Retail,Estados Unidos,100,BR-00028,2024-02-24,2024-08-09,Phishing,Media,70660,16645490.98,US-001713,user_valentineerik_1712,7cf5df1217370ac7e9a64c07a023c9fd,Mexico,2026-05-28,Fecha de Nacimiento,Baja,2024-10-15
"Mack, White and Mckinney",Salud,Mexico,100,BR-00638,2022-02-14,2022-09-05,Inyeccion SQL,Media,312293,12400258.02,US-002167,user_brianyoung_2166,7396fa8ca0813e57d69ce4b0e81ef179,Mexico,2018-09-04,Fecha de Nacimiento,Baja,2022-09-18
Lynn-Garcia,Energia,Mexico,25000,BR-00229,2022-03-30,2022-04-07,Inyeccion SQL,Media,1147069,6882286.9,US-000313,user_fsmith_312,75ffe6e0babb687bde09bd1b198c00cf,Brasil,2022-07-13,Contrasena,Alta,2022-06-08
Hunt PLC,Finanzas,Ecuador,100,BR-00684,2025-03-16,2025-07-27,Phishing,Media,3716898,24758241.11,US-000128,user_johngilbert_127,64156a7dff1545c97b5012093c8bdd6c,Argentina,2025-08-17,Numero Telefonico,Baja,2025-10-03
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00128,2024-03-23,2024-03-30,Explotacion de Vulnerabilidad Sin Parche,Baja,2430065,9972573.17,US-003027,user_traviswood_3026,c7c1b5a00addd4417b02615becda887b,Panama,2025-04-12,Correo Electronico,Media,2024-06-01
Brown and Sons,Tecnologia,Chile,100,BR-00331,2024-09-30,2025-01-15,Inyeccion SQL,Baja,2890433,10701861.47,US-005068,user_nancy74_5067,1b77793eb4f824a0d87c03845686672b,Peru,2024-11-17,Numero de Tarjeta de Credito,Critica,2025-03-08
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00172,2024-11-06,2025-03-03,Inyeccion SQL,Critica,2611376,8914604.08,US-005465,user_landerson_5464,87723395f2203fe455972a0d1e8ecc48,Peru,2022-05-22,Correo Electronico,Media,2025-05-08
Freeman-Martin,Educacion,Colombia,2500,BR-00792,2023-12-21,2024-05-03,Insider Malicioso,Media,1593891,6006605.11,US-007626,user_xwilliams_7625,4766865bdd12ac89fff753069641310a,Peru,2019-04-25,Correo Electronico,Media,2024-06-10
Vargas PLC,Gobierno,Brasil,100,BR-00406,2023-12-10,2024-01-16,Ransomware,Critica,3248077,18339982.63,US-004574,user_christiantaylor_4573,0abe43d0dc450746a5c0867e1529caf6,Peru,2016-11-28,Correo Electronico,Media,2024-02-09
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00167,2025-04-12,2025-11-23,Phishing,Baja,3947759,17976135.12,US-001823,user_dmoran_1822,50c2373287be254608f6e7be2584b730,Panama,2017-12-03,Correo Electronico,Media,2026-01-28
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00278,2024-07-20,2025-01-15,Phishing,Critica,1859799,12135314.4,US-005565,user_rtorres_5564,ec76d7d1c3797132fded57df6de172fb,Panama,2026-01-28,Correo Electronico,Media,2025-02-19
Goodman PLC,Turismo,Ecuador,50000,BR-00485,2022-04-06,2022-10-06,Credenciales Filtradas de Terceros,Baja,1490534,20497442.39,US-002805,user_bakerkatherine_2804,68502cd1aedca16a45df1de204e1b764,Espana,2019-03-15,Numero de Tarjeta de Credito,Critica,2022-11-11
Cruz-Schultz,Energia,Panama,50,BR-00075,2026-01-18,2026-04-26,Insider Malicioso,Alta,1759496,14863425.22,US-002031,user_morrowjason_2030,a617710072284a503ed58b3d1f2f0279,Panama,2021-11-25,Historial de Transacciones,Alta,2026-07-13
Collins-Harris,Educacion,Peru,1000,BR-00310,2021-12-01,2022-03-22,Insider Malicioso,Media,4678520,22818045.93,US-002771,user_francisanthony_2770,fa335b95f5e2e81fadc72fab7800886e,Estados Unidos,2021-02-10,Nombre Completo,Baja,2022-06-12
Cruz-Schultz,Energia,Panama,50,BR-00340,2023-09-12,2024-04-10,Credenciales Filtradas de Terceros,Baja,830618,4090172.98,US-006310,user_kruegercarolyn_6309,afa3382ba878e8ffe1009884663a5b79,Costa Rica,2017-12-01,Numero Telefonico,Baja,2024-04-29
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00413,2025-03-15,2025-05-24,Configuracion Erronea de Servidor,Media,750559,11929213.02,US-004756,user_lpearson_4755,2db587a6eeccee920318845d70eefd0b,Costa Rica,2022-11-13,Contrasena,Alta,2025-07-21
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00104,2023-07-09,2023-11-06,Ataque a Cadena de Suministro,Critica,3981469,24838301.56,US-006770,user_colemanjennifer_6769,23d669ce2786f82d7d758d5565137c11,Uruguay,2026-05-25,Historial de Transacciones,Alta,2024-01-02
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00615,2023-08-04,2023-09-02,Ransomware,Media,3460620,4520680.18,US-001772,user_katherine34_1771,2ad67be9aafcae029d183462a2d9c3dd,Panama,2025-07-18,Contrasena,Alta,2023-11-15
Adams LLC,Tecnologia,Mexico,2500,BR-00719,2022-12-30,2023-03-02,Ataque de Fuerza Bruta,Media,3855162,7637447.18,US-003343,user_jacqueline36_3342,b03277399b9c4410f8ac6fd2421429d2,Chile,2025-02-10,Numero Telefonico,Baja,2023-03-31
Murphy-Mullins,Retail,Ecuador,1000,BR-00116,2022-03-15,2022-10-21,Configuracion Erronea de Servidor,Alta,4500521,22977713.24,US-002860,user_angelawebb_2859,350e4cfd00617c111f895524f478906a,Mexico,2022-11-04,Fecha de Nacimiento,Baja,2022-11-28
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00418,2026-05-16,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,696823,6821161.71,US-005144,user_randy43_5143,fc03ac6302563ed86e09e4b95592e39d,Panama,2022-01-21,Numero de Tarjeta de Credito,Critica,2026-09-22
Conrad PLC,Gobierno,Peru,50,BR-00334,2024-12-31,2025-02-22,Phishing,Critica,239261,22093500.14,US-001208,user_hmartinez_1207,cd89bb549ac95828dc66d69eacfd1dbf,Espana,2024-12-08,Fecha de Nacimiento,Baja,2025-03-15
Kemp-Perez,Finanzas,Costa Rica,100,BR-00186,2023-04-12,2023-09-16,Ataque a Cadena de Suministro,Media,3906904,14131968.41,US-002934,user_ghall_2933,8eb079d0311f8808360af68af85a8dce,Argentina,2023-01-28,Nombre Completo,Baja,2023-12-06
Freeman-Martin,Educacion,Colombia,2500,BR-00771,2025-01-11,2025-05-09,Configuracion Erronea de Servidor,Critica,2896858,24127384.17,US-002059,user_greennathan_2058,8352c9d9a1e4b67d7ca90b8e8ed35d34,Ecuador,2024-09-01,Direccion Fisica,Media,2025-06-19
Lynn-Garcia,Energia,Mexico,25000,BR-00039,2023-09-04,2023-09-05,Ataque de Fuerza Bruta,Alta,1202404,22643686.99,US-000571,user_keith17_570,04cd36e43e777cfe4dce1da949e05e55,Estados Unidos,2019-09-25,Historial de Transacciones,Alta,2023-09-29
Cruz-Schultz,Energia,Panama,50,BR-00131,2022-02-15,2022-09-28,Credenciales Filtradas de Terceros,Media,3326507,4371576.76,US-006718,user_aliciabeasley_6717,61d4523cc687293cd01b6f6e692838ae,Chile,2022-04-08,Numero de Tarjeta de Credito,Critica,2022-12-18
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00030,2022-05-23,2022-08-02,Credenciales Filtradas de Terceros,Media,3609569,7198319.68,US-006396,user_danazavala_6395,abc3fc19016881c0420983b2f312914e,Costa Rica,2024-10-30,Fecha de Nacimiento,Baja,2022-09-08
Cruz-Schultz,Energia,Panama,50,BR-00265,2024-02-01,2024-08-30,Insider Malicioso,Media,70917,15707313.2,US-001118,user_jeffrey63_1117,f5d16e5f1f51cc060139242127d83918,Espana,2025-08-09,Numero Telefonico,Baja,2024-11-20
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00797,2024-11-05,2025-04-14,Insider Malicioso,Baja,4493708,13620982.03,US-002810,user_psullivan_2809,39c88bfd4a8fde25cadd166e73cd75f6,Mexico,2022-07-01,Historial de Transacciones,Alta,2025-04-28
Freeman-Martin,Educacion,Colombia,2500,BR-00233,2025-04-22,2025-09-27,Ataque a Cadena de Suministro,Alta,1003009,13801570.05,US-005058,user_ethanschultz_5057,afd04d139d1e9f40e8da689f02d59555,Costa Rica,2021-01-25,Historial de Transacciones,Alta,2025-12-18
"Mack, White and Mckinney",Salud,Mexico,100,BR-00766,2026-01-24,2026-07-06,Credenciales Filtradas de Terceros,Critica,2200585,15803264.35,US-001787,user_christine09_1786,f36458f65d272002ab2f6a16054eaf25,Chile,2021-09-02,Numero de Tarjeta de Credito,Critica,2026-07-10
Johnson Group,Tecnologia,Uruguay,50000,BR-00727,2024-10-14,2025-01-17,Configuracion Erronea de Servidor,Alta,3990741,15999499.06,US-006852,user_jleon_6851,7606d8aceff046b1dcdebdfb8d3b7ac2,Estados Unidos,2020-04-18,Historial de Transacciones,Alta,2025-04-15
Farmer-Hurst,Manufactura,Espana,500,BR-00490,2022-07-10,2022-10-11,Insider Malicioso,Critica,3141819,15210770.76,US-005288,user_richarddunn_5287,1b6418eec7422cc27b798bc884ee511a,Costa Rica,2021-07-20,Contrasena,Alta,2022-12-05
Murphy-Mullins,Retail,Ecuador,1000,BR-00594,2023-06-03,2023-08-04,Insider Malicioso,Critica,3206503,24882534.2,US-006690,user_jasonmendez_6689,f2185167fd6576de4fb68530bd90c75e,Ecuador,2017-03-29,Historial Medico,Critica,2023-09-08
Reed-Weiss,Gobierno,Uruguay,100,BR-00255,2021-12-31,2022-04-17,Malware,Critica,4096577,1274613.57,US-003772,user_karen10_3771,241f3b899dee93970bb9361878836fdc,Peru,2019-04-04,Numero Telefonico,Baja,2022-07-03
Collins-Harris,Educacion,Peru,1000,BR-00714,2023-06-30,2023-12-27,Ataque a Cadena de Suministro,Alta,4732562,6753509.88,US-004921,user_joannacastillo_4920,e709293ab7e8feb17a0f31bdd7462e8f,Mexico,2017-10-18,Numero Telefonico,Baja,2024-03-14
Johnson Group,Tecnologia,Uruguay,50000,BR-00563,2022-12-11,2023-04-28,Configuracion Erronea de Servidor,Media,1110721,16048984.54,US-003879,user_schultzana_3878,a830a63719a30d048f91dffe25f7332e,Colombia,2023-10-02,Historial de Transacciones,Alta,2023-07-13
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00216,2025-01-03,2025-02-03,Insider Malicioso,Baja,475180,16796809.33,US-005883,user_denise49_5882,7aa82b02b01f31931eeaa1480c2f4bed,Costa Rica,2019-10-26,Direccion Fisica,Media,2025-03-23
Murphy-Mullins,Retail,Ecuador,1000,BR-00650,2022-01-09,2022-04-24,Insider Malicioso,Alta,3283206,7162042.74,US-004313,user_hickseric_4312,c1e1545e69f40726cef564d21e60bb30,Panama,2025-03-23,Fecha de Nacimiento,Baja,2022-06-04
Little-Garcia,Manufactura,Panama,50,BR-00053,2021-09-24,2021-12-06,Ransomware,Alta,3955746,10427987.07,US-000844,user_lromero_843,ecaf85066fa94d33a6c3d32cfb538541,Costa Rica,2025-05-28,Numero de Identificacion,Alta,2022-02-18
Cruz PLC,Gobierno,Peru,100,BR-00529,2025-05-27,2026-01-16,Ransomware,Critica,3750483,16432726.66,US-004236,user_cooperdaniel_4235,03be216bedca2243b3f20978f3165b96,Panama,2022-05-21,Nombre Completo,Baja,2026-03-06
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00498,2025-08-26,2026-04-05,Ataque a Cadena de Suministro,Alta,4185649,23534361.92,US-004702,user_obriensamuel_4701,4ffaf9e296f307db6270fa8f4d943849,Peru,2025-02-24,Numero de Tarjeta de Credito,Critica,2026-05-10
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00607,2023-07-14,2023-10-24,Ataque de Fuerza Bruta,Critica,418144,22602801.18,US-001609,user_usawyer_1608,8e5845dbcd372e09ed8221b249317762,Espana,2021-01-26,Historial de Transacciones,Alta,2023-11-27
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-001926,user_kevin56_1925,86097d9b733598eac3e24f02a5f604b9,Chile,2019-12-20,Contrasena,Alta,2025-03-23
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00762,2024-02-01,2024-06-12,Ataque de Fuerza Bruta,Media,2604698,5863971.16,US-000886,user_mccormickkelly_885,c973aea5497155314e3f5c13aa33eb2c,Panama,2025-08-01,Historial de Transacciones,Alta,2024-08-05
Farmer-Hurst,Manufactura,Espana,500,BR-00268,2025-04-14,2025-05-23,Credenciales Filtradas de Terceros,Baja,4139470,1549427.36,US-002923,user_juanrobinson_2922,6ad012b86825ad822fe912a69592a60d,Mexico,2023-05-20,Contrasena,Alta,2025-08-20
Davis-Kelley,Energia,Colombia,250,BR-00300,2023-03-24,2023-06-30,Malware,Baja,4619969,15823649.02,US-004557,user_sanchezjames_4556,a440752430564be3f3aba24b1be95669,Costa Rica,2022-03-15,Direccion Fisica,Media,2023-07-29
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00548,2023-08-10,2024-01-23,Ataque de Fuerza Bruta,Baja,2248166,15867583.53,US-005122,user_terrijohnson_5121,091fdd41410ecfb245f2ce896d6410af,Chile,2017-12-16,Numero de Tarjeta de Credito,Critica,2024-02-09
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00564,2024-08-24,2024-09-25,Ataque de Fuerza Bruta,Media,3756896,11467405.61,US-004896,user_martinfrank_4895,25ea9e8efe8f4d1a0523824ac5ad76c4,Ecuador,2020-01-29,Numero de Tarjeta de Credito,Critica,2024-12-19
Johnson Group,Tecnologia,Uruguay,50000,BR-00563,2022-12-11,2023-04-28,Configuracion Erronea de Servidor,Media,1110721,16048984.54,US-005141,user_wardryan_5140,c6211735dbfde1d919152f8e0ee3fa18,Colombia,2023-10-20,Historial de Transacciones,Alta,2023-05-16
Cruz-Schultz,Energia,Panama,50,BR-00450,2023-04-22,2023-12-01,Ransomware,Baja,700295,13405197.44,US-004095,user_cynthialewis_4094,8aeb6237f9d276cd1620899702ef4651,Costa Rica,2018-06-07,Fecha de Nacimiento,Baja,2023-12-22
Lynn-Garcia,Energia,Mexico,25000,BR-00229,2022-03-30,2022-04-07,Inyeccion SQL,Media,1147069,6882286.9,US-002575,user_williamsdavid_2574,1d4b5a6480a817dc41863dfdd3cea1f1,Chile,2026-05-10,Historial de Transacciones,Alta,2022-06-11
Davis-Kelley,Energia,Colombia,250,BR-00287,2023-05-03,2023-07-04,Ransomware,Critica,3554067,10432887.31,US-005612,user_ihorn_5611,436dc69f088b289a32f0b330070f83f5,Espana,2020-10-14,Numero de Identificacion,Alta,2023-09-02
Bell-Williams,Retail,Colombia,250,BR-00307,2022-10-08,2023-01-17,Insider Malicioso,Critica,1599670,12704265.75,US-002165,user_timothy85_2164,a210105c4dca76a3505737f027d79118,Mexico,2019-11-17,Direccion Fisica,Media,2023-04-14
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00276,2026-01-06,2026-06-26,Malware,Media,1547917,23050304.03,US-004327,user_jeremy74_4326,5a5592691df82818e4abdbbcef851b0b,Brasil,2020-01-08,Fecha de Nacimiento,Baja,2026-07-17
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00065,2022-06-06,2022-06-23,Ataque de Fuerza Bruta,Alta,2948261,12381411.01,US-001715,user_samantha55_1714,4ba34ba66d30008f02bc8072d26b91a9,Estados Unidos,2023-08-08,Contrasena,Alta,2022-07-10
Bell-Williams,Retail,Colombia,250,BR-00628,2023-01-14,2023-07-17,Ransomware,Baja,614917,18938085.18,US-004145,user_gregjones_4144,0b95142cf79621cbc3cf31e86839893a,Ecuador,2022-03-27,Fecha de Nacimiento,Baja,2023-07-18
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00119,2026-05-14,2026-09-22,Credenciales Filtradas de Terceros,Alta,3015568,2184779.72,US-001921,user_robinsonrobert_1920,b32f32ddca8990f5ba98b6ad4dadfa4b,Chile,2019-08-08,Numero de Tarjeta de Credito,Critica,2026-09-22
Miller-Smith,Turismo,Mexico,50,BR-00419,2024-06-26,2024-07-01,Ransomware,Baja,4030334,10422124.92,US-000194,user_gbaxter_193,e6353483130a146ca7183d5fafd7d8dd,Mexico,2021-07-03,Nombre Completo,Baja,2024-09-19
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-002081,user_woodsdavid_2080,e275b1b50a7a405e0d3cf91fe6015fd8,Colombia,2021-03-26,Numero de Tarjeta de Credito,Critica,2024-07-20
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00102,2025-09-03,2026-02-21,Insider Malicioso,Baja,2508476,22760151.02,US-003320,user_justinharris_3319,29023fdba3d516218f8026cef583bd93,Espana,2019-10-09,Historial de Transacciones,Alta,2026-03-13
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00756,2025-12-24,2026-01-30,Phishing,Baja,3996817,15534197.64,US-006090,user_gkent_6089,ac4fb0580abccf0ef7d41a15b6ad035e,Ecuador,2020-06-08,Numero Telefonico,Baja,2026-04-13
Brown and Sons,Tecnologia,Chile,100,BR-00752,2022-12-28,2023-02-28,Ataque a Cadena de Suministro,Media,280737,1798582.38,US-000666,user_barbaraaguilar_665,f6bb5d2118ac56913dc60a8b02a6b797,Argentina,2022-08-31,Numero Telefonico,Baja,2023-04-14
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00140,2023-02-26,2023-10-13,Malware,Media,2317901,15160992.86,US-005083,user_qponce_5082,80a7a04317c440645fa0111022f289f5,Costa Rica,2019-09-02,Numero de Identificacion,Alta,2024-01-07
Farmer-Hurst,Manufactura,Espana,500,BR-00474,2026-07-23,2026-09-22,Ataque de Fuerza Bruta,Media,2223733,4761869.58,US-007384,user_omoreno_7383,2ee69f0c5461545afca268f5b1e88658,Estados Unidos,2025-12-29,Numero Telefonico,Baja,2026-09-22
Martinez Ltd,Retail,Estados Unidos,100,BR-00227,2025-03-20,2025-04-20,Insider Malicioso,Critica,4598837,23384325.61,US-000997,user_elizabethestes_996,71294c7a1b42fd5568f0a26a0ad19bff,Uruguay,2020-02-20,Historial de Transacciones,Alta,2025-07-02
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00393,2025-03-11,2025-09-29,Ataque de Fuerza Bruta,Baja,4349697,2779337.61,US-003669,user_david57_3668,cf4029522a9e5d1a292ef8e4ecc2d081,Costa Rica,2020-05-17,Historial Medico,Critica,2025-12-26
Vargas PLC,Gobierno,Brasil,100,BR-00538,2023-06-25,2023-09-11,Inyeccion SQL,Critica,2739994,14067604.53,US-002368,user_kathywilson_2367,d0cc191fe2b11e1e1e969566765468c5,Espana,2022-06-26,Historial Medico,Critica,2023-10-29
Collins-Harris,Educacion,Peru,1000,BR-00714,2023-06-30,2023-12-27,Ataque a Cadena de Suministro,Alta,4732562,6753509.88,US-003760,user_alexa25_3759,8989367a6ee6ed8bb29d3b13fd2394d4,Peru,2021-04-23,Historial Medico,Critica,2024-02-22
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00064,2025-12-25,2026-06-18,Credenciales Filtradas de Terceros,Media,2633817,16738625.77,US-007307,user_george71_7306,caff45d46eed90ec465d245bed67575f,Brasil,2024-04-16,Fecha de Nacimiento,Baja,2026-07-26
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00708,2024-04-27,2024-11-08,Insider Malicioso,Alta,3386461,2256550.02,US-004100,user_dana65_4099,a8fd4c89f43d15bfe3eaab11ff88fa8e,Peru,2017-11-13,Historial Medico,Critica,2025-01-25
Collins-Harris,Educacion,Peru,1000,BR-00676,2025-10-10,2025-12-17,Inyeccion SQL,Critica,4471124,23187475.02,US-003097,user_oreed_3096,34612d2ec48a58a7d60acdfe114077a7,Ecuador,2019-05-01,Numero de Tarjeta de Credito,Critica,2026-03-15
