nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00329,2023-10-15,2023-12-19,Insider Malicioso,Baja,3450843,13274923.48,US-003548,user_uvelez_3547,15dfc1283b9fb7e025e228f43ccf6294,Panama,2020-10-18,Fecha de Nacimiento,Baja,2024-02-17
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00615,2023-08-04,2023-09-02,Ransomware,Media,3460620,4520680.18,US-003990,user_william35_3989,101bcf56502dacb318fca49dc29a0f03,Panama,2018-05-16,Nombre Completo,Baja,2023-09-29
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00420,2022-06-12,2023-01-17,Insider Malicioso,Alta,2728562,21366673.86,US-007481,user_patriciabooker_7480,2055af55eb4cb6a025593d7727e28879,Panama,2025-11-01,Numero de Tarjeta de Credito,Critica,2023-02-17
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00422,2022-12-02,2023-06-16,Configuracion Erronea de Servidor,Baja,2310075,19832077.36,US-000231,user_catherine64_230,dc0c8222804aefc83668d65210a37f7d,Chile,2020-12-14,Historial Medico,Critica,2023-08-17
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00247,2025-12-05,2026-02-09,Phishing,Alta,2819733,12531904.76,US-006610,user_michaelleblanc_6609,01f3213e8b37144681da7fb21a815e61,Brasil,2021-01-31,Correo Electronico,Media,2026-05-09
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00451,2022-11-20,2023-01-04,Insider Malicioso,Media,4808454,3375607.66,US-006486,user_ljohnson_6485,152583167b8c22466c467a73ecf495db,Panama,2024-02-08,Nombre Completo,Baja,2023-03-04
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00649,2021-12-31,2022-08-14,Ransomware,Alta,1976868,18100620.74,US-001833,user_jamesjohnson_1832,7c1151aa7d5c727cd744b9134ff11884,Argentina,2026-08-15,Nombre Completo,Baja,2022-09-19
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00447,2024-05-12,2024-09-10,Ransomware,Alta,4815383,8999707.73,US-007488,user_mitchellstephanie_7487,e9bdf0a02ca98db85aa3d0bd77c7270a,Ecuador,2022-08-04,Numero Telefonico,Baja,2024-12-01
Freeman-Martin,Educacion,Colombia,2500,BR-00062,2024-07-14,2024-07-17,Ransomware,Alta,1217011,12346137.03,US-007511,user_ashleyrobinson_7510,b771f1210c5051ea1ec13c116dfc996c,Colombia,2023-04-13,Fecha de Nacimiento,Baja,2024-08-12
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00403,2023-03-09,2023-09-01,Insider Malicioso,Alta,2195481,23430357.6,US-000301,user_nlopez_300,3074cb1c47174c0b8bbb2fc0cdeccd32,Estados Unidos,2017-08-03,Numero Telefonico,Baja,2023-10-14
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00011,2023-08-08,2023-09-08,Malware,Baja,3902673,9398064.89,US-003589,user_rodriguezaaron_3588,ab3aa90403cd337cb1a57207c36739f7,Estados Unidos,2023-11-26,Numero de Tarjeta de Credito,Critica,2023-10-29
Johnson Group,Tecnologia,Uruguay,50000,BR-00034,2022-10-06,2023-02-21,Malware,Media,807885,18007544.09,US-001470,user_uharris_1469,1201bb8fbf33e5b3e2ea21fb388910d2,Costa Rica,2025-08-18,Correo Electronico,Media,2023-03-18
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00692,2022-01-18,2022-07-15,Explotacion de Vulnerabilidad Sin Parche,Baja,4759077,23495396.47,US-006933,user_jamesadams_6932,b1147057d1893d904f412c21b4967259,Espana,2025-05-15,Historial Medico,Critica,2022-07-16
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00399,2026-09-07,2026-09-22,Inyeccion SQL,Media,4823057,10074592.12,US-007071,user_michael72_7070,ddfbf8a5208f44fbbd7b63d7b6b426cf,Mexico,2020-07-10,Numero de Tarjeta de Credito,Critica,2026-09-22
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00170,2021-12-24,2022-02-27,Ransomware,Baja,3413503,3534626.19,US-007488,user_mitchellstephanie_7487,e9bdf0a02ca98db85aa3d0bd77c7270a,Ecuador,2022-08-04,Numero de Identificacion,Alta,2022-03-18
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00099,2023-11-19,2024-05-29,Ransomware,Alta,1213282,21104007.57,US-005066,user_zhernandez_5065,13e45897fc9029d534c52f4bacdb4b1d,Estados Unidos,2023-11-24,Historial de Transacciones,Alta,2024-06-12
Reed-Weiss,Gobierno,Uruguay,100,BR-00641,2023-12-29,2024-03-24,Ataque de Fuerza Bruta,Media,3624551,21126120.66,US-006641,user_johnsonmark_6640,6d824f1b39ffd0b48f39f186418c8d33,Ecuador,2023-06-14,Correo Electronico,Media,2024-05-06
Bell-Williams,Retail,Colombia,250,BR-00628,2023-01-14,2023-07-17,Ransomware,Baja,614917,18938085.18,US-003202,user_hessjoseph_3201,8b9b09bc7328f2cd1d8285a6dd77602d,Panama,2025-09-10,Numero de Identificacion,Alta,2023-09-22
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00172,2024-11-06,2025-03-03,Inyeccion SQL,Critica,2611376,8914604.08,US-004471,user_jasonarmstrong_4470,1a50f6a4b0a6be5fb93e32cb3519efa5,Espana,2017-12-02,Numero Telefonico,Baja,2025-05-03
Harris-Allen,Retail,Mexico,25000,BR-00166,2026-02-21,2026-07-11,Credenciales Filtradas de Terceros,Critica,3843472,8538618.38,US-004206,user_murraydana_4205,2ea16a31a380af005a117260f1baf909,Uruguay,2025-07-03,Direccion Fisica,Media,2026-08-21
Cruz PLC,Gobierno,Peru,100,BR-00569,2024-08-15,2024-09-03,Ransomware,Media,4413524,18060505.88,US-006132,user_serranoalicia_6131,150edd7c122c7e21e3c563aacbfe249e,Mexico,2024-08-30,Historial de Transacciones,Alta,2024-11-08
Martinez Ltd,Retail,Estados Unidos,100,BR-00635,2025-03-12,2025-11-02,Ataque de Fuerza Bruta,Alta,3153640,7847593.22,US-007396,user_kimberlymartin_7395,7760aca5a719a65302e680b4946f0f8c,Panama,2024-04-21,Contrasena,Alta,2025-12-28
"Richardson, Velasquez and Wilson",Tecnologia,Espana,250,BR-00167,2025-04-12,2025-11-23,Phishing,Baja,3947759,17976135.12,US-005605,user_meyercalvin_5604,59fd081f7e3f7c12440aeda3b2427862,Argentina,2018-07-15,Historial Medico,Critica,2025-12-06
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00072,2023-01-11,2023-01-27,Malware,Critica,3075247,2975970.55,US-001565,user_jcraig_1564,db42ae4800ba82541767395f1e9ce6c3,Ecuador,2022-04-12,Correo Electronico,Media,2023-03-16
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00576,2024-03-26,2024-08-05,Insider Malicioso,Critica,4112681,21747744.72,US-006179,user_william68_6178,5139e4f159ad50011505b14c9e9e1ccb,Ecuador,2018-05-31,Contrasena,Alta,2024-10-21
Gallegos-Wilkerson,Salud,Panama,25000,BR-00133,2025-11-16,2026-03-14,Ataque de Fuerza Bruta,Critica,1420151,22434273.22,US-000355,user_lellis_354,7f05d327dd53ce0cbf4b0cc5fdd9b83f,Estados Unidos,2024-09-08,Numero de Tarjeta de Credito,Critica,2026-05-21
Conrad PLC,Gobierno,Peru,50,BR-00469,2025-10-09,2026-03-09,Malware,Media,4276063,19485179.85,US-004057,user_zjohnson_4056,3a21b011d7c2e9e01273b37725c00927,Espana,2017-10-31,Numero Telefonico,Baja,2026-04-16
Lynn-Garcia,Energia,Mexico,25000,BR-00229,2022-03-30,2022-04-07,Inyeccion SQL,Media,1147069,6882286.9,US-006891,user_donna93_6890,870b957b6e1aa872c21e1c2e31dfa39e,Colombia,2021-06-13,Fecha de Nacimiento,Baja,2022-06-17
Bell-Williams,Retail,Colombia,250,BR-00280,2022-11-19,2023-05-14,Inyeccion SQL,Critica,2584843,18135780.81,US-003091,user_donovankelly_3090,785d7963cc08fec51bf0f6435af71afa,Estados Unidos,2018-12-19,Numero de Identificacion,Alta,2023-07-20
Walton LLC,Salud,Espana,2500,BR-00681,2026-07-26,2026-09-22,Ataque a Cadena de Suministro,Baja,1870438,6691195.7,US-004875,user_yjenkins_4874,79101e64cc6f70bc927062d106f9d2f1,Chile,2020-05-28,Nombre Completo,Baja,2026-09-22
"Fox, Odom and Colon",Retail,Chile,50000,BR-00015,2026-02-27,2026-03-10,Insider Malicioso,Critica,2802559,1003069.5,US-005293,user_armstrongdavid_5292,9f179d28f800b2543ca2be990d4e54ce,Ecuador,2026-07-04,Numero de Tarjeta de Credito,Critica,2026-04-10
Gallegos-Wilkerson,Salud,Panama,25000,BR-00504,2023-01-30,2023-03-02,Configuracion Erronea de Servidor,Critica,2128936,22516181.68,US-001264,user_ginamurphy_1263,da110354effd4d26545b4bd0b4a4a1ec,Argentina,2025-10-09,Numero de Tarjeta de Credito,Critica,2023-05-21
Hunt PLC,Finanzas,Ecuador,100,BR-00677,2022-05-02,2022-06-01,Ataque de Fuerza Bruta,Alta,981851,8048368.86,US-004753,user_parkerbrandy_4752,b26ecd72b27d58ebcb6683f0ac648f77,Ecuador,2021-07-17,Historial de Transacciones,Alta,2022-06-07
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00758,2021-11-05,2022-05-18,Phishing,Critica,1210733,18227594.21,US-007123,user_yjenkins_7122,0efa142e00884306db38b33fe2376294,Brasil,2026-04-20,Fecha de Nacimiento,Baja,2022-07-02
Goodman PLC,Turismo,Ecuador,50000,BR-00190,2025-03-15,2025-07-09,Phishing,Baja,3765747,24120633.03,US-005369,user_kdavis_5368,29b28eb8ea6c36c4d6952afba5dfaf2d,Panama,2023-11-16,Correo Electronico,Media,2025-09-19
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00689,2025-01-19,2025-09-16,Phishing,Critica,4525837,1880526.26,US-006364,user_robert50_6363,f1b1b5a1108f394629008b1efaa2850a,Argentina,2025-01-19,Contrasena,Alta,2025-11-08
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00596,2021-09-23,2021-10-06,Ataque a Cadena de Suministro,Baja,1748285,14782697.67,US-001425,user_derrick42_1424,b0deb5e8fdb6b72bd3c6acd12f36a20d,Costa Rica,2022-06-14,Numero de Tarjeta de Credito,Critica,2021-12-15
Reed-Weiss,Gobierno,Uruguay,100,BR-00630,2023-02-10,2023-06-27,Insider Malicioso,Media,2702588,24789096.49,US-005463,user_codyhenson_5462,0672be2a9d83f1a2fe30568158d5f09d,Estados Unidos,2018-01-22,Correo Electronico,Media,2023-06-28
Shaw Group,Manufactura,Uruguay,25000,BR-00141,2022-08-21,2023-02-10,Phishing,Media,221811,20310747.33,US-000823,user_kelleydarin_822,5352fd9ce5448da76703da938416aa33,Colombia,2024-09-25,Nombre Completo,Baja,2023-05-03
Hunt PLC,Finanzas,Ecuador,100,BR-00640,2022-01-22,2022-03-28,Configuracion Erronea de Servidor,Critica,1987352,18615219.53,US-004215,user_meyergregory_4214,86891f0aeaa9332862cd1a934152db48,Ecuador,2023-04-18,Historial de Transacciones,Alta,2022-05-26
Farmer-Hurst,Manufactura,Espana,500,BR-00474,2026-07-23,2026-09-22,Ataque de Fuerza Bruta,Media,2223733,4761869.58,US-005045,user_marshmary_5044,f6c01210c387ff75ac88b74d2d0ad3fe,Chile,2025-05-26,Nombre Completo,Baja,2026-09-22
Powell Ltd,Gobierno,Brasil,50,BR-00161,2025-01-08,2025-04-14,Phishing,Media,4363447,7416990.6,US-000204,user_kimjoshua_203,8886d60fbd8f2b927200d50e33ee351f,Colombia,2017-02-22,Numero de Tarjeta de Credito,Critica,2025-05-13
Shaw Group,Manufactura,Uruguay,25000,BR-00720,2024-03-09,2024-04-07,Credenciales Filtradas de Terceros,Alta,978191,20540480.51,US-002724,user_owensamanda_2723,77456ab3fe5fcbc25a9e2f3381b3420a,Brasil,2022-02-08,Numero de Tarjeta de Credito,Critica,2024-05-20
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00666,2022-05-18,2022-06-15,Malware,Baja,4949825,9022692.42,US-001053,user_edward85_1052,07769a2faf921f0934918f38f3a1aef1,Colombia,2021-04-24,Numero Telefonico,Baja,2022-07-18
Powell Ltd,Gobierno,Brasil,50,BR-00050,2024-07-20,2025-01-05,Configuracion Erronea de Servidor,Alta,3832048,23648604.88,US-005557,user_gjohnson_5556,e06a27746c137d98f30dcd915e9619f1,Colombia,2018-09-08,Contrasena,Alta,2025-01-20
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00180,2026-02-10,2026-03-11,Malware,Baja,581117,20871141.47,US-002964,user_fdaniels_2963,9d15ab2a698ab068503a3afeb1a385e1,Ecuador,2023-10-22,Direccion Fisica,Media,2026-05-03
Shaw Group,Manufactura,Uruguay,25000,BR-00549,2026-04-27,2026-08-29,Insider Malicioso,Critica,3666621,10038389.5,US-001068,user_wrightlindsay_1067,0269f3ed7155bf28839a15085b12c4e8,Estados Unidos,2020-03-30,Numero de Tarjeta de Credito,Critica,2026-09-22
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00497,2022-01-10,2022-07-13,Insider Malicioso,Critica,18060,16908976.67,US-007648,user_jessica20_7647,80f7916e9784ae99f00d6031d9220ba0,Uruguay,2023-06-07,Direccion Fisica,Media,2022-10-06
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00487,2026-06-29,2026-09-22,Ataque a Cadena de Suministro,Media,153477,6187621.55,US-003589,user_rodriguezaaron_3588,ab3aa90403cd337cb1a57207c36739f7,Estados Unidos,2023-11-26,Numero de Identificacion,Alta,2026-09-22
Bell-Williams,Retail,Colombia,250,BR-00586,2024-05-28,2024-06-24,Explotacion de Vulnerabilidad Sin Parche,Alta,2820156,6545391.79,US-007316,user_shelbymiller_7315,fb5b19bdbee690f060866c3b5a2d5b16,Panama,2017-02-24,Correo Electronico,Media,2024-09-07
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00362,2025-01-31,2025-08-23,Configuracion Erronea de Servidor,Critica,1289981,18441579.29,US-001517,user_jacobfarmer_1516,a5bf953dab63c946a04c22a41d5b7a8e,Espana,2024-07-01,Direccion Fisica,Media,2025-10-23
Little-Garcia,Manufactura,Panama,50,BR-00155,2026-01-15,2026-03-17,Inyeccion SQL,Baja,3835688,24107601.41,US-002070,user_egordon_2069,11183926e4491cfba465fab71f35aecd,Colombia,2020-10-04,Historial Medico,Critica,2026-04-09
Reed-Weiss,Gobierno,Uruguay,100,BR-00630,2023-02-10,2023-06-27,Insider Malicioso,Media,2702588,24789096.49,US-007730,user_aewing_7729,d1e219532824a78eb59e2f7b90a9ef05,Mexico,2023-10-12,Numero de Identificacion,Alta,2023-09-12
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00590,2025-05-29,2025-06-02,Explotacion de Vulnerabilidad Sin Parche,Media,3687974,8260219.9,US-005188,user_luceromary_5187,442a52552e66f0a69bcc30e576ec13c1,Chile,2024-08-03,Historial de Transacciones,Alta,2025-06-20
Walton LLC,Salud,Espana,2500,BR-00751,2022-05-02,2022-10-31,Inyeccion SQL,Baja,383187,14452618.98,US-004764,user_conniedelgado_4763,5aa20337591997d833e95cc26bc32cc7,Colombia,2018-10-16,Fecha de Nacimiento,Baja,2022-11-20
Shaw Group,Manufactura,Uruguay,25000,BR-00560,2024-08-04,2024-09-09,Malware,Media,347938,10596244.19,US-004066,user_donnastone_4065,41247f091ae0325a6a915064cc438f81,Uruguay,2025-09-03,Fecha de Nacimiento,Baja,2024-11-05
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00432,2025-12-13,2026-06-28,Phishing,Alta,4732792,17005556.86,US-000432,user_johnwilliams_431,bcdaab77520407d7f4f81f88ffb973f2,Espana,2023-03-27,Correo Electronico,Media,2026-08-09
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00623,2021-11-08,2022-03-09,Credenciales Filtradas de Terceros,Baja,4891932,14874044.02,US-006449,user_anthony60_6448,0335b4cec39d7ddd709275e43c0a0eac,Colombia,2022-12-01,Numero de Tarjeta de Credito,Critica,2022-03-11
Gallegos-Wilkerson,Salud,Panama,25000,BR-00525,2024-06-20,2025-01-26,Ransomware,Critica,312524,19280835.99,US-005146,user_onealmaria_5145,5e2c3cc4f4f1425be72a54517b8ce823,Mexico,2025-06-10,Correo Electronico,Media,2025-03-13
"Norton, Foster and Pacheco",Energia,Estados Unidos,1000,BR-00337,2024-10-28,2024-12-07,Inyeccion SQL,Alta,4314325,18145676.13,US-007801,user_waltoneddie_7800,be158c301bac083111e970450fafdc8f,Espana,2023-11-07,Numero Telefonico,Baja,2025-01-08
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00153,2022-09-27,2023-03-02,Credenciales Filtradas de Terceros,Baja,3572225,17281852.76,US-004716,user_zdalton_4715,b0d3ba6c15aca1512474d353e7629399,Uruguay,2023-06-26,Numero Telefonico,Baja,2023-03-14
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00230,2026-02-21,2026-05-12,Insider Malicioso,Critica,3355790,5370821.99,US-004801,user_brenda58_4800,ba5749e29fa67e47e1bb26e98203825f,Colombia,2022-03-18,Contrasena,Alta,2026-05-26
Cruz PLC,Gobierno,Peru,100,BR-00629,2021-11-18,2022-03-14,Insider Malicioso,Critica,1597400,1720752.29,US-002678,user_tina23_2677,769a2fb80ba517acf10dd1c2f578ae40,Mexico,2019-05-24,Nombre Completo,Baja,2022-04-13
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00236,2022-12-08,2023-05-21,Ransomware,Critica,1942963,6121682.31,US-006865,user_nbarnes_6864,12be8879f024dcd253519440f8068bb3,Mexico,2022-03-02,Fecha de Nacimiento,Baja,2023-07-13
Miller-Smith,Turismo,Mexico,50,BR-00550,2023-07-28,2024-03-12,Ataque a Cadena de Suministro,Alta,3411972,8806796.69,US-003265,user_kmoore_3264,309de29c9f8d3746b2615711e737ba61,Peru,2018-10-07,Contrasena,Alta,2024-05-17
Kemp-Perez,Finanzas,Costa Rica,100,BR-00483,2025-05-12,2025-09-05,Explotacion de Vulnerabilidad Sin Parche,Alta,1588181,8324254.67,US-005289,user_rodriguezjennifer_5288,1172328dfd05bbee761abc517c64ef40,Peru,2018-03-03,Numero Telefonico,Baja,2025-10-13
"Combs, Kent and Higgins",Retail,Argentina,50000,BR-00336,2023-12-10,2023-12-17,Configuracion Erronea de Servidor,Alta,3995302,283392.13,US-003171,user_jasmine92_3170,85827cdade5df8b77665b4447d17fea8,Mexico,2024-07-26,Historial Medico,Critica,2024-03-15
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00379,2022-05-13,2022-09-08,Inyeccion SQL,Media,3846204,2989681.43,US-006699,user_adamnorman_6698,4392122a53f6049596e4751f1c6fef1f,Espana,2022-04-24,Correo Electronico,Media,2022-10-05
Brown and Sons,Tecnologia,Chile,100,BR-00634,2024-12-01,2025-05-06,Credenciales Filtradas de Terceros,Alta,1010480,4734276.2,US-002814,user_josephjohnson_2813,31241e26102ed5e1ef8afa3561e4de62,Argentina,2022-04-14,Fecha de Nacimiento,Baja,2025-05-22
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-001052,user_kyle39_1051,a6f0714c2679decffbf84934074600b4,Brasil,2025-05-24,Historial Medico,Critica,2024-07-11
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00303,2025-06-21,2026-02-16,Configuracion Erronea de Servidor,Media,1606266,18708102.14,US-004467,user_qchang_4466,a6b2a9d54a084d9dbb547d21a1a4e504,Brasil,2020-03-15,Correo Electronico,Media,2026-03-14
Adams-Fowler,Tecnologia,Brasil,100,BR-00044,2025-01-19,2025-05-18,Ransomware,Alta,992986,18870468.56,US-001779,user_vlara_1778,d504f77fc9cafc1ba3b8ba49103c1add,Panama,2024-10-06,Correo Electronico,Media,2025-05-29
Gallegos-Wilkerson,Salud,Panama,25000,BR-00234,2021-12-16,2022-02-26,Configuracion Erronea de Servidor,Media,2070092,12749640.05,US-001444,user_kgay_1443,150b00382525f17e57c42bc63b244627,Argentina,2016-11-06,Correo Electronico,Media,2022-02-28
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00195,2025-04-24,2025-10-16,Credenciales Filtradas de Terceros,Critica,931482,12532348.97,US-005366,user_omason_5365,fcb9dcbc233bbef90f42c99b447b147e,Espana,2017-06-09,Nombre Completo,Baja,2025-11-14
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00241,2021-11-08,2022-03-25,Credenciales Filtradas de Terceros,Critica,1035391,6334972.62,US-007766,user_natalie84_7765,15563d4649b5eb682f0a3493914c0db1,Chile,2023-05-11,Numero Telefonico,Baja,2022-05-20
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-004668,user_austingreen_4667,08d2252c7360494792dcbc8f2b1bb4b4,Colombia,2017-08-15,Numero de Identificacion,Alta,2024-09-01
Powell Ltd,Gobierno,Brasil,50,BR-00059,2024-06-01,2025-01-01,Ransomware,Alta,3413102,22923761.0,US-006918,user_tara84_6917,3915ad3075e870a5c7ae79a30e9d5c80,Estados Unidos,2018-08-24,Numero de Identificacion,Alta,2025-03-30
"Cline, Hampton and Perez",Retail,Colombia,1000,BR-00510,2023-01-10,2023-04-19,Explotacion de Vulnerabilidad Sin Parche,Baja,1987269,22889456.98,US-007906,user_sylvia73_7905,7d87396ab1a0f10e0da9dce77ef22f01,Estados Unidos,2025-02-02,Historial de Transacciones,Alta,2023-05-19
Cruz PLC,Gobierno,Peru,100,BR-00618,2023-11-26,2024-03-05,Ataque de Fuerza Bruta,Alta,3701024,12862923.1,US-003318,user_xperez_3317,673c961f8d53ca3292b7c6bcb9e02887,Peru,2016-10-07,Historial de Transacciones,Alta,2024-05-25
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00730,2026-03-26,2026-04-06,Ataque a Cadena de Suministro,Media,1068150,19653335.46,US-003468,user_bruceconnor_3467,1e38052c95f94c092f6733a0d92f325d,Espana,2023-01-09,Numero de Tarjeta de Credito,Critica,2026-06-08
Farmer-Hurst,Manufactura,Espana,500,BR-00305,2024-12-10,2025-01-01,Ransomware,Critica,445822,13960872.52,US-005277,user_miketaylor_5276,1395deb241e5fca47816e86dff785eee,Colombia,2020-07-23,Numero de Identificacion,Alta,2025-03-07
Johnson Group,Tecnologia,Uruguay,50000,BR-00573,2023-02-16,2023-03-22,Inyeccion SQL,Alta,1479715,10973446.75,US-003599,user_smithamy_3598,b754000b3c8db1f58631e1270535d7cb,Estados Unidos,2023-10-10,Nombre Completo,Baja,2023-04-18
"Hunt, Brown and Hudson",Gobierno,Colombia,250,BR-00388,2024-04-30,2024-06-21,Explotacion de Vulnerabilidad Sin Parche,Baja,4401420,242172.73,US-000928,user_daniel30_927,4adf60f35439c664252b229d8fddacd5,Panama,2019-12-06,Numero Telefonico,Baja,2024-07-23
Cruz PLC,Gobierno,Peru,100,BR-00384,2024-09-21,2025-04-07,Explotacion de Vulnerabilidad Sin Parche,Alta,970566,4466225.51,US-007726,user_vincenthunt_7725,e3086d84c4000414d5158738165d9a18,Uruguay,2023-12-13,Fecha de Nacimiento,Baja,2025-05-22
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00710,2022-02-02,2022-04-15,Insider Malicioso,Baja,2927473,16866548.09,US-003868,user_gavinyoung_3867,80f24d0248028eff3f97e46db12a3beb,Costa Rica,2021-05-09,Historial de Transacciones,Alta,2022-05-26
Hunt PLC,Finanzas,Ecuador,100,BR-00684,2025-03-16,2025-07-27,Phishing,Media,3716898,24758241.11,US-004592,user_aconrad_4591,86e2c203f6cfa32c182848f2648443d2,Brasil,2021-03-31,Direccion Fisica,Media,2025-10-24
Martinez Ltd,Retail,Estados Unidos,100,BR-00635,2025-03-12,2025-11-02,Ataque de Fuerza Bruta,Alta,3153640,7847593.22,US-006524,user_relliott_6523,27d17452dc0a87f91e9a19dad2645663,Chile,2022-05-05,Historial de Transacciones,Alta,2025-11-03
Lynn-Garcia,Energia,Mexico,25000,BR-00718,2025-02-21,2025-05-24,Ransomware,Media,2302375,12161038.26,US-006022,user_holmesmatthew_6021,862021d1576a7b1f2a4f8d829968c3bd,Estados Unidos,2019-11-01,Historial de Transacciones,Alta,2025-06-05
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00031,2025-12-06,2026-03-26,Explotacion de Vulnerabilidad Sin Parche,Alta,3570642,4790205.55,US-004702,user_obriensamuel_4701,4ffaf9e296f307db6270fa8f4d943849,Peru,2025-02-24,Historial Medico,Critica,2026-06-06
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00662,2024-06-23,2024-09-11,Insider Malicioso,Media,3621511,21454900.79,US-007701,user_peterscynthia_7700,fca39303b6f61378ffe0a25a9c9d9f95,Peru,2021-07-16,Numero de Tarjeta de Credito,Critica,2024-09-28
