nombre_organizacion,sector_organizacion,pais_organizacion,tamano_empleados_organizacion,codigo_brecha,fecha_ocurrencia,fecha_deteccion,vector_ataque,severidad_incidente,registros_afectados_total,costo_estimado_total,codigo_usuario,pseudonimo_usuario,email_hash_usuario,pais_residencia_usuario,fecha_registro_usuario,tipo_dato_expuesto,categoria_sensibilidad_dato,fecha_notificacion_usuario
Cruz PLC,Gobierno,Peru,100,BR-00014,2023-03-01,2023-09-13,Ataque de Fuerza Bruta,Media,187734,13076024.13,US-005214,user_kristin78_5213,96aa64da3dd19e3caea922fbe9653800,Costa Rica,2019-07-29,Numero de Identificacion,Alta,2023-10-21
"Boone, Cole and Aguilar",Retail,Peru,2500,BR-00104,2023-07-09,2023-11-06,Ataque a Cadena de Suministro,Critica,3981469,24838301.56,US-005725,user_mayskevin_5724,8933acb9155097bb26157b4d23a062f6,Colombia,2022-05-19,Numero de Identificacion,Alta,2024-01-04
Coleman Ltd,Turismo,Estados Unidos,50000,BR-00484,2022-10-22,2022-11-26,Explotacion de Vulnerabilidad Sin Parche,Alta,676951,18369945.42,US-007775,user_kevingutierrez_7774,d1107edd08e08cc6ecc26b0b8678472e,Argentina,2023-01-04,Numero Telefonico,Baja,2023-01-18
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00191,2022-05-28,2022-07-09,Configuracion Erronea de Servidor,Critica,3308951,22690526.58,US-005778,user_vanessaramirez_5777,4a373e4290d6444327685360ba9e77a5,Colombia,2021-08-08,Numero de Tarjeta de Credito,Critica,2022-09-27
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00479,2024-02-05,2024-04-21,Ataque de Fuerza Bruta,Media,1340120,6350434.59,US-005565,user_rtorres_5564,ec76d7d1c3797132fded57df6de172fb,Panama,2026-01-28,Numero Telefonico,Baja,2024-05-08
Reed Group,Salud,Colombia,25000,BR-00006,2022-09-20,2023-02-22,Ataque a Cadena de Suministro,Alta,2244598,9335856.95,US-000310,user_stevensmichelle_309,0f8b8996dcc51fa56aa26b7ff0ebf59c,Costa Rica,2025-04-07,Fecha de Nacimiento,Baja,2023-03-30
Walton LLC,Salud,Espana,2500,BR-00575,2023-01-22,2023-03-29,Credenciales Filtradas de Terceros,Alta,2295939,12318958.33,US-006788,user_xanderson_6787,1109371ead649cb6b2deaa1acf95f4e5,Brasil,2018-10-20,Numero de Identificacion,Alta,2023-06-22
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00279,2024-08-28,2025-04-16,Explotacion de Vulnerabilidad Sin Parche,Baja,2965900,12304721.54,US-007817,user_colonderek_7816,603881fd5bca5028405c3dab6c61a74a,Mexico,2020-08-20,Historial de Transacciones,Alta,2025-05-15
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00726,2024-06-09,2024-07-23,Insider Malicioso,Media,3843358,23693458.39,US-007681,user_david92_7680,9d3d15be7bda41a7096b752b47f78e14,Argentina,2023-01-04,Historial de Transacciones,Alta,2024-09-11
Johnson Group,Tecnologia,Uruguay,50000,BR-00034,2022-10-06,2023-02-21,Malware,Media,807885,18007544.09,US-000084,user_stephenroberson_83,0401d4957768b29c784265c519096b8e,Peru,2023-03-09,Numero de Identificacion,Alta,2023-04-30
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00457,2024-06-27,2024-10-16,Explotacion de Vulnerabilidad Sin Parche,Alta,2434681,337134.34,US-001529,user_heather87_1528,911a770564e316e2d2b701af77cd4bd9,Colombia,2019-10-08,Direccion Fisica,Media,2024-12-26
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00258,2024-03-13,2024-05-21,Ataque a Cadena de Suministro,Media,3125758,7819597.0,US-000426,user_ngrimes_425,92b360c98db37dcbabecbd95a97657b9,Estados Unidos,2022-06-28,Numero de Tarjeta de Credito,Critica,2024-08-14
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00047,2025-12-02,2026-01-06,Ataque de Fuerza Bruta,Critica,2331751,22839524.73,US-000682,user_hclark_681,2d89c475f494b836ef77fed3e49df033,Chile,2025-01-19,Fecha de Nacimiento,Baja,2026-03-08
Lynn-Garcia,Energia,Mexico,25000,BR-00138,2023-08-04,2024-02-28,Inyeccion SQL,Baja,3123055,19808049.76,US-007945,user_owensgilbert_7944,8858dbb89901d5e4a7be47b252d131df,Colombia,2020-05-03,Direccion Fisica,Media,2024-05-02
Bell-Williams,Retail,Colombia,250,BR-00669,2023-09-25,2023-10-16,Malware,Critica,1376441,1355011.83,US-000915,user_jose13_914,e16ca316d830b2310ccefa894606f92f,Brasil,2026-02-13,Historial Medico,Critica,2023-12-08
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00288,2025-10-02,2025-11-05,Credenciales Filtradas de Terceros,Media,1326239,5885308.62,US-005220,user_buchanandavid_5219,c5e34af2a0ca13db858f53f3fd8f61ae,Chile,2023-05-04,Fecha de Nacimiento,Baja,2026-01-04
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00130,2025-05-01,2025-07-22,Explotacion de Vulnerabilidad Sin Parche,Alta,4484630,6689646.16,US-000320,user_tyleralicia_319,169c55355284be63f486caf45f67cfc9,Brasil,2023-01-06,Historial de Transacciones,Alta,2025-09-30
Davis-Kelley,Energia,Colombia,250,BR-00667,2025-04-29,2025-07-09,Inyeccion SQL,Media,4704277,12994311.68,US-002334,user_tdoyle_2333,18385d2924f5c9fbeb326dd44bf2709a,Ecuador,2023-04-14,Direccion Fisica,Media,2025-09-05
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-001806,user_carmen08_1805,1d2dd90f6685c704eea339b445234b10,Espana,2025-03-15,Numero de Tarjeta de Credito,Critica,2025-04-27
"Fox, Odom and Colon",Retail,Chile,50000,BR-00699,2024-06-21,2025-01-07,Malware,Alta,3614628,11775361.81,US-006534,user_amber05_6533,d723cca2aa0fd5807d205484dd2a1aca,Colombia,2023-02-03,Correo Electronico,Media,2025-01-17
Hunt PLC,Finanzas,Ecuador,100,BR-00124,2023-10-17,2024-01-21,Insider Malicioso,Alta,3161029,16819669.16,US-007537,user_bwells_7536,6de336eaac2c88a9bc9febc09129204a,Chile,2026-03-24,Numero Telefonico,Baja,2024-03-26
Hunt PLC,Finanzas,Ecuador,100,BR-00188,2023-11-16,2024-03-07,Explotacion de Vulnerabilidad Sin Parche,Alta,764682,1485265.47,US-000607,user_jacobvelez_606,c4b9954faa3bd51a6309310d93e49221,Brasil,2018-10-25,Fecha de Nacimiento,Baja,2024-04-16
Little-Garcia,Manufactura,Panama,50,BR-00142,2024-07-18,2024-08-19,Insider Malicioso,Alta,4440426,810180.22,US-005842,user_clarkjulie_5841,1435764a4698541234ebf61db67133e3,Uruguay,2024-11-10,Correo Electronico,Media,2024-10-09
Little-Garcia,Manufactura,Panama,50,BR-00032,2022-10-29,2023-05-17,Inyeccion SQL,Baja,2833225,6879486.7,US-004656,user_anthonydavis_4655,3f2fe0f22a8da0d8ce6c66dc5f9f343b,Mexico,2020-12-27,Historial de Transacciones,Alta,2023-08-03
Johnson Group,Tecnologia,Uruguay,50000,BR-00573,2023-02-16,2023-03-22,Inyeccion SQL,Alta,1479715,10973446.75,US-004421,user_edwardsthomas_4420,8bf7d097b43f8ab66b00681f43dc6f6f,Uruguay,2022-01-31,Numero Telefonico,Baja,2023-05-20
Brown and Sons,Tecnologia,Chile,100,BR-00352,2024-12-11,2025-01-30,Malware,Media,3218762,2005316.57,US-004552,user_juliejones_4551,cd338b2ac91a279a65ec3e5aaedb66de,Espana,2022-06-22,Numero Telefonico,Baja,2025-03-05
Mccormick PLC,Tecnologia,Colombia,1000,BR-00572,2023-05-05,2023-05-16,Phishing,Alta,593929,14770795.64,US-004118,user_astewart_4117,dbf89413b2335ba818433bf41c8760c1,Costa Rica,2020-05-13,Direccion Fisica,Media,2023-06-05
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00292,2023-01-05,2023-09-02,Insider Malicioso,Alta,135137,19252009.25,US-000994,user_stacie58_993,0139fa60ef1dff6d6abbeac04db41e24,Ecuador,2020-07-31,Historial de Transacciones,Alta,2023-11-06
"Mack, White and Mckinney",Salud,Mexico,100,BR-00514,2021-11-21,2022-02-22,Insider Malicioso,Critica,213896,19978249.67,US-006349,user_flucas_6348,a433446cbe7fb19eaf1511db18b8f4d8,Chile,2019-09-06,Fecha de Nacimiento,Baja,2022-04-09
Adams-Fowler,Tecnologia,Brasil,100,BR-00610,2023-05-13,2023-11-23,Ransomware,Media,1482678,7376423.38,US-003903,user_milespatricia_3902,0fc39e97268ae4b4ad30e10bdbbc293e,Costa Rica,2016-11-02,Numero de Tarjeta de Credito,Critica,2024-02-18
Wood-Clarke,Telecomunicaciones,Panama,1000,BR-00461,2024-04-16,2024-04-21,Credenciales Filtradas de Terceros,Media,309163,18573080.2,US-000497,user_hendersontamara_496,1d7af198662262e356d9c2b40ef7bd89,Argentina,2017-07-11,Numero de Identificacion,Alta,2024-07-19
Lynn-Garcia,Energia,Mexico,25000,BR-00348,2023-11-12,2024-05-12,Ataque a Cadena de Suministro,Alta,1434821,3502229.18,US-005724,user_ryan60_5723,53c2ad5e7e83aa78d3235d600cdcbe9e,Uruguay,2020-08-06,Direccion Fisica,Media,2024-05-28
Hunt PLC,Finanzas,Ecuador,100,BR-00684,2025-03-16,2025-07-27,Phishing,Media,3716898,24758241.11,US-007737,user_jenniferstevens_7736,aefacfbab6906c062ab85868c80d616d,Panama,2020-05-05,Direccion Fisica,Media,2025-09-14
Lynn-Garcia,Energia,Mexico,25000,BR-00118,2023-12-03,2024-05-24,Ransomware,Alta,1365025,4186745.43,US-005232,user_patricialee_5231,cf6d9aeb54eda75556f248615e3019ac,Panama,2022-10-13,Correo Electronico,Media,2024-07-29
Goodman PLC,Turismo,Ecuador,50000,BR-00646,2022-02-11,2022-07-30,Phishing,Alta,171364,15370616.87,US-002658,user_wilsonjohn_2657,f4258f6ea1e61192c215fe7c8f39cb32,Colombia,2017-08-11,Numero Telefonico,Baja,2022-10-04
"Acosta, Williams and Mcmillan",Energia,Costa Rica,25000,BR-00347,2026-03-22,2026-04-25,Phishing,Media,4302767,8125549.59,US-007307,user_george71_7306,caff45d46eed90ec465d245bed67575f,Brasil,2024-04-16,Historial Medico,Critica,2026-06-25
Hughes LLC,Tecnologia,Argentina,25000,BR-00728,2024-06-16,2025-01-27,Ataque a Cadena de Suministro,Alta,1694700,11369771.38,US-004024,user_ricardojohnston_4023,4b2645780328e5860bcd33e931589251,Panama,2023-09-03,Historial Medico,Critica,2025-04-13
"Stephens, Hayes and Holmes",Telecomunicaciones,Argentina,250,BR-00275,2022-01-18,2022-08-15,Credenciales Filtradas de Terceros,Baja,2850780,18919786.13,US-006311,user_hlewis_6310,fe9b6d6ff9ef38ebcaf40320799b1031,Ecuador,2025-10-21,Direccion Fisica,Media,2022-10-20
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00590,2025-05-29,2025-06-02,Explotacion de Vulnerabilidad Sin Parche,Media,3687974,8260219.9,US-003677,user_andrew08_3676,d769768235394ed493999325ecb43985,Colombia,2025-04-24,Fecha de Nacimiento,Baja,2025-07-22
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00150,2026-08-26,2026-09-22,Ataque a Cadena de Suministro,Baja,3473074,2164712.48,US-001464,user_jason34_1463,741f08fde78e721ffc826acb69fbde74,Ecuador,2018-03-31,Fecha de Nacimiento,Baja,2026-09-22
Harris-Allen,Retail,Mexico,25000,BR-00325,2022-07-07,2022-12-15,Inyeccion SQL,Baja,1477419,24272419.36,US-004539,user_michelevargas_4538,528dfe8b90af81105479d8ded6dbe29a,Ecuador,2016-12-17,Direccion Fisica,Media,2023-02-13
Hunt PLC,Finanzas,Ecuador,100,BR-00684,2025-03-16,2025-07-27,Phishing,Media,3716898,24758241.11,US-002858,user_jessica53_2857,464c4bb6f816fe794a0c284ff5ed9b1e,Argentina,2023-05-12,Numero de Tarjeta de Credito,Critica,2025-10-21
"Brown, George and Hernandez",Manufactura,Costa Rica,5000,BR-00383,2023-07-29,2023-08-08,Ataque a Cadena de Suministro,Baja,422956,23607894.83,US-001416,user_flewis_1415,517fe46123c40fce4ade856295d17a1b,Chile,2026-07-08,Direccion Fisica,Media,2023-08-22
Goodman PLC,Turismo,Ecuador,50000,BR-00190,2025-03-15,2025-07-09,Phishing,Baja,3765747,24120633.03,US-001237,user_edwardgarza_1236,316785a93e1d04449d146f7399d58a7d,Panama,2025-08-20,Correo Electronico,Media,2025-07-26
"Jefferson, Smith and Wilkerson",Telecomunicaciones,Peru,10000,BR-00330,2023-07-25,2023-12-13,Ataque a Cadena de Suministro,Critica,2916297,2480665.97,US-006345,user_russellbrianna_6344,831252e56665e2afbdd6a055266a8018,Mexico,2022-11-25,Historial de Transacciones,Alta,2023-12-26
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00794,2022-07-02,2022-10-20,Ataque de Fuerza Bruta,Alta,1374530,21710704.81,US-003605,user_scott49_3604,c92e6c4349950d5c786388f13a15c1c5,Colombia,2024-02-21,Historial Medico,Critica,2023-01-07
Johnson Group,Tecnologia,Uruguay,50000,BR-00382,2024-02-10,2024-05-06,Configuracion Erronea de Servidor,Media,3040665,13746081.32,US-001970,user_mmoore_1969,25fa4eff6b114d48c9237b69d73d251e,Estados Unidos,2024-06-30,Historial de Transacciones,Alta,2024-07-16
Collins-Harris,Educacion,Peru,1000,BR-00310,2021-12-01,2022-03-22,Insider Malicioso,Media,4678520,22818045.93,US-002091,user_pjoseph_2090,46a1dc881577e57ac9d0c2762936f606,Mexico,2026-01-30,Nombre Completo,Baja,2022-05-09
Baker-Stewart,Telecomunicaciones,Argentina,100,BR-00481,2025-02-05,2025-08-02,Explotacion de Vulnerabilidad Sin Parche,Media,4777991,24970942.36,US-002637,user_josephjohnson_2636,e61223094411f6677dc67f804fe23211,Estados Unidos,2022-09-08,Direccion Fisica,Media,2025-10-31
Cruz-Schultz,Energia,Panama,50,BR-00002,2022-09-22,2023-01-13,Credenciales Filtradas de Terceros,Alta,1368625,12878819.57,US-000389,user_mendozanicholas_388,19edeb3117e5c0f3e0c4d97375c48480,Espana,2018-01-30,Numero de Tarjeta de Credito,Critica,2023-02-10
Collins-Harris,Educacion,Peru,1000,BR-00673,2024-03-20,2024-04-12,Phishing,Alta,4965148,5215425.09,US-000550,user_brenda54_549,0b3af6beeee9965321553a1c7f57931e,Brasil,2026-07-02,Fecha de Nacimiento,Baja,2024-04-13
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00782,2025-10-05,2026-03-21,Credenciales Filtradas de Terceros,Baja,1775836,22435412.43,US-002686,user_cindybooker_2685,31f3127b180ddeac8493282ebc6aa254,Peru,2022-05-03,Numero de Identificacion,Alta,2026-06-03
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00177,2024-12-30,2025-05-11,Ataque a Cadena de Suministro,Media,4636716,1664856.22,US-002297,user_hurleyjoseph_2296,f67100dd126641f25dba631e4c0cb9b4,Mexico,2022-11-11,Direccion Fisica,Media,2025-06-21
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00105,2023-05-30,2023-12-10,Ataque de Fuerza Bruta,Baja,3982557,8343808.12,US-005539,user_jennifer31_5538,4d107f11cedf38063cf404f59e329971,Mexico,2020-03-26,Fecha de Nacimiento,Baja,2023-12-25
Brown and Sons,Tecnologia,Chile,100,BR-00672,2024-10-10,2025-01-27,Inyeccion SQL,Media,1319913,18699445.14,US-000126,user_pharris_125,600eb0b92a196a21ad8e587376b2591c,Chile,2017-02-11,Historial de Transacciones,Alta,2025-04-13
"Chambers, Ward and Melendez",Gobierno,Mexico,25000,BR-00694,2023-08-24,2023-11-21,Malware,Baja,1846145,140276.74,US-004309,user_shaffercourtney_4308,700f3a3ad985ca5666bddcbff1e04e17,Chile,2021-10-26,Numero de Identificacion,Alta,2023-12-27
"Fox, Odom and Colon",Retail,Chile,50000,BR-00699,2024-06-21,2025-01-07,Malware,Alta,3614628,11775361.81,US-006306,user_vrobertson_6305,8ac9d269b17cb1200450cacde428c9ad,Mexico,2021-10-31,Numero Telefonico,Baja,2025-03-20
Vargas PLC,Gobierno,Brasil,100,BR-00693,2023-01-27,2023-07-24,Configuracion Erronea de Servidor,Baja,3156080,11838729.29,US-003215,user_zrowe_3214,638ab236e60ff77c2963302fe62aecb3,Ecuador,2020-04-19,Direccion Fisica,Media,2023-07-27
Harris-Allen,Retail,Mexico,25000,BR-00178,2026-04-16,2026-08-10,Credenciales Filtradas de Terceros,Alta,1308760,19100502.0,US-006868,user_mariolawrence_6867,1ae44a769ff8a3b22dc461af4211c2c9,Chile,2023-01-14,Fecha de Nacimiento,Baja,2026-09-22
Perkins Inc,Telecomunicaciones,Costa Rica,10000,BR-00764,2024-05-15,2024-07-13,Configuracion Erronea de Servidor,Baja,4871455,8685263.5,US-007821,user_ybeck_7820,79bcbc8f2c7c3dddef7f1ed77d9a7706,Argentina,2020-04-25,Numero de Tarjeta de Credito,Critica,2024-09-28
"Mills, Li and Brooks",Finanzas,Espana,1000,BR-00083,2025-11-03,2026-01-06,Explotacion de Vulnerabilidad Sin Parche,Critica,3946632,414406.06,US-002558,user_ramirezlisa_2557,169a80acf814cfbc77a80aa36978dd16,Panama,2022-02-26,Numero de Tarjeta de Credito,Critica,2026-02-22
"Glover, Dunn and Barker",Telecomunicaciones,Ecuador,1000,BR-00706,2026-08-11,2026-09-22,Configuracion Erronea de Servidor,Critica,189401,4154076.26,US-005610,user_stephanierodriguez_5609,0226f21f70f95f1937dc639d9b242b05,Costa Rica,2026-08-04,Nombre Completo,Baja,2026-09-22
Brown and Sons,Tecnologia,Chile,100,BR-00768,2025-03-15,2025-03-20,Malware,Alta,1269887,21868817.55,US-003900,user_phyllis98_3899,7130b279e733f2ef2e025ef8bad39b48,Estados Unidos,2025-07-08,Numero de Tarjeta de Credito,Critica,2025-04-29
"Clark, Cox and Schmidt",Finanzas,Brasil,25000,BR-00547,2025-03-08,2025-08-28,Insider Malicioso,Critica,2659901,18937438.21,US-001614,user_mooneyrichard_1613,11a88a21fefa462863acd5f8f99a2c7d,Argentina,2017-06-15,Numero de Identificacion,Alta,2025-11-17
Johnson Group,Tecnologia,Uruguay,50000,BR-00727,2024-10-14,2025-01-17,Configuracion Erronea de Servidor,Alta,3990741,15999499.06,US-002103,user_duncanmichael_2102,6acc505d838100720d25cf6aeb982082,Costa Rica,2019-12-26,Numero de Tarjeta de Credito,Critica,2025-03-27
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00065,2022-06-06,2022-06-23,Ataque de Fuerza Bruta,Alta,2948261,12381411.01,US-005823,user_sandra91_5822,0cde7fb402e5dc374c855543dc193998,Espana,2017-11-19,Numero de Tarjeta de Credito,Critica,2022-08-22
"Jacobs, Santiago and Phelps",Finanzas,Mexico,50000,BR-00716,2022-05-24,2022-09-16,Explotacion de Vulnerabilidad Sin Parche,Critica,36839,5143017.02,US-005383,user_vfritz_5382,04885158c728ec500d728716012c4239,Argentina,2020-09-26,Numero Telefonico,Baja,2022-12-13
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00269,2025-09-24,2025-10-01,Configuracion Erronea de Servidor,Critica,1329071,11396244.17,US-004944,user_philiprichardson_4943,c45c4295324e66c70b28ff5cbcb71037,Argentina,2018-05-16,Direccion Fisica,Media,2025-11-24
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00180,2026-02-10,2026-03-11,Malware,Baja,581117,20871141.47,US-002232,user_timothymarshall_2231,00a40ce70a0bb86aa7275ebba3519c9a,Ecuador,2024-08-28,Historial de Transacciones,Alta,2026-05-23
"Mason, Hanson and Graham",Gobierno,Chile,5000,BR-00180,2026-02-10,2026-03-11,Malware,Baja,581117,20871141.47,US-000435,user_tinaherrera_434,d422714ee9d3b0a836221d2504898434,Panama,2018-04-26,Fecha de Nacimiento,Baja,2026-03-21
Pierce-Roberts,Telecomunicaciones,Costa Rica,25000,BR-00779,2022-08-28,2023-02-28,Insider Malicioso,Critica,4112748,8768055.29,US-003563,user_amyandersen_3562,a753dbf3a08ada4dc6c38f1ff54dc4d3,Uruguay,2025-07-23,Numero de Tarjeta de Credito,Critica,2023-03-06
Lynn-Garcia,Energia,Mexico,25000,BR-00286,2026-08-17,2026-09-22,Phishing,Alta,61937,20991661.4,US-007880,user_tjimenez_7879,d557e30749a37c0632f7ce2d88586d65,Ecuador,2017-09-16,Historial Medico,Critica,2026-09-22
Mccormick PLC,Tecnologia,Colombia,1000,BR-00559,2023-05-16,2023-06-22,Phishing,Media,654111,17519150.12,US-006138,user_vincentwong_6137,4601a3a1c1bd8a450d48a4c85d76c78a,Brasil,2022-04-07,Correo Electronico,Media,2023-08-22
Walton LLC,Salud,Espana,2500,BR-00398,2024-01-24,2024-02-26,Inyeccion SQL,Critica,2190984,17824788.25,US-005614,user_anthonydennis_5613,0185dd27a03663a16b7fe306946b6808,Brasil,2024-10-17,Numero Telefonico,Baja,2024-04-19
Brown and Sons,Tecnologia,Chile,100,BR-00508,2026-04-26,2026-07-22,Ataque a Cadena de Suministro,Alta,251227,23952640.29,US-007473,user_westkristina_7472,e35ca82edfead1a1a189b321b2abe0c1,Chile,2019-10-25,Numero Telefonico,Baja,2026-09-20
Powell Ltd,Gobierno,Brasil,50,BR-00742,2026-04-27,2026-08-23,Malware,Critica,1847892,13358107.46,US-006209,user_erussell_6208,3cf771689a0c401a46d863060320e49d,Peru,2021-07-23,Numero de Tarjeta de Credito,Critica,2026-09-22
"Fox, Odom and Colon",Retail,Chile,50000,BR-00791,2023-12-30,2024-07-17,Ransomware,Alta,2555778,11919762.12,US-003528,user_stoutpatrick_3527,98affe3db64471a6c8e540ed09715766,Brasil,2019-01-27,Historial Medico,Critica,2024-09-21
Davis-Kelley,Energia,Colombia,250,BR-00543,2025-06-26,2025-12-05,Explotacion de Vulnerabilidad Sin Parche,Alta,4100902,10819930.4,US-001398,user_james27_1397,b5ef2022ae7bff2e8af4aacd0cb06927,Brasil,2022-10-02,Historial de Transacciones,Alta,2026-01-16
Brown and Sons,Tecnologia,Chile,100,BR-00687,2023-04-16,2023-11-04,Credenciales Filtradas de Terceros,Media,1939311,1766237.49,US-007671,user_mercereugene_7670,2f58516f4dca7d6afa668cc2c435fe2a,Colombia,2016-10-08,Numero de Tarjeta de Credito,Critica,2023-12-01
"Murphy, Ashley and Hutchinson",Salud,Ecuador,10000,BR-00553,2026-05-18,2026-07-29,Explotacion de Vulnerabilidad Sin Parche,Critica,2318535,11960283.0,US-001254,user_wsullivan_1253,0369a7c2ceb76d2defac7b69b9dfb67a,Ecuador,2020-02-23,Fecha de Nacimiento,Baja,2026-09-22
"Weaver, Garcia and Hunter",Tecnologia,Espana,50,BR-00518,2022-07-23,2022-08-17,Configuracion Erronea de Servidor,Critica,4200692,10401818.33,US-000888,user_kfarley_887,12e01e1d1df6b3ffe4f13e0d326ad693,Chile,2019-11-28,Numero Telefonico,Baja,2022-08-20
"Mitchell, Reyes and Bender",Telecomunicaciones,Ecuador,10000,BR-00004,2024-05-29,2025-01-10,Inyeccion SQL,Media,4594892,6011042.42,US-006679,user_jamesterrell_6678,6a98b586561441e13a5b3dccfbec5dd8,Uruguay,2026-03-17,Numero Telefonico,Baja,2025-02-23
"Gibson, Lowe and Lawson",Tecnologia,Uruguay,25000,BR-00070,2026-07-20,2026-09-22,Explotacion de Vulnerabilidad Sin Parche,Media,3955317,2205048.82,US-003566,user_carterrachel_3565,40158feb1c1ebaa6740735c794799ccf,Peru,2016-10-13,Historial de Transacciones,Alta,2026-09-22
"Boyd, Rodriguez and Barnett",Finanzas,Ecuador,50000,BR-00424,2022-07-11,2023-01-23,Configuracion Erronea de Servidor,Media,2140217,12644971.16,US-006180,user_ianwright_6179,c48af49ff62bd92cd6fc2c146555fb7b,Peru,2017-09-14,Fecha de Nacimiento,Baja,2023-02-25
Cruz-Schultz,Energia,Panama,50,BR-00164,2022-09-11,2022-09-24,Insider Malicioso,Critica,4607951,6748023.01,US-007142,user_carneywilliam_7141,520c4a3b5abc5fb31ab708c2cac297ab,Argentina,2017-09-11,Numero de Tarjeta de Credito,Critica,2022-10-17
Adams LLC,Tecnologia,Mexico,2500,BR-00562,2022-01-02,2022-06-02,Explotacion de Vulnerabilidad Sin Parche,Alta,1531414,15670681.55,US-004516,user_william27_4515,106d28d4e704b4ae10a47bdac4196a7a,Uruguay,2019-06-21,Historial de Transacciones,Alta,2022-07-29
Cruz-Schultz,Energia,Panama,50,BR-00265,2024-02-01,2024-08-30,Insider Malicioso,Media,70917,15707313.2,US-001118,user_jeffrey63_1117,f5d16e5f1f51cc060139242127d83918,Espana,2025-08-09,Contrasena,Alta,2024-10-15
Kemp-Perez,Finanzas,Costa Rica,100,BR-00149,2022-02-28,2022-07-28,Inyeccion SQL,Baja,2246852,7007332.65,US-004192,user_ywarner_4191,621575c4262feac50ad030368742d30b,Mexico,2023-10-31,Direccion Fisica,Media,2022-10-17
